Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
NO,8.04954772844619,1.6950220086508567,7.817673144531251,1.60291942138672,7.817673144531251,1.60291942138672,0.7909519675507708,0.9841999535283182,5
NL,7.788359270970711,2.3906902908427297,6.984894711494445,1.752066320419312,6.029896759986877,0.1265448570251464,0.22258131827518216,0.5410083718207325,32
FI,4.026244574434436,2.485543866430346,3.378530670166017,2.153703155517578,2.976792755126953,2.153703155517578,0.9121440175749747,0.8127873020025757,3
SE,8.288536286162362,2.99477592745846,7.266018612816221,2.05019841657366,6.8695953020368306,1.354581016903831,0.14928978061347312,0.6433214408195859,21
EE,7.825099835519542,3.0473263117904184,7.2023448059082025,2.8342529418945333,7.2023448059082025,-0.8498776367187503,0.7540494610885923,0.7534521064920815,5
CZ,10.1258955492462,3.429606099672569,8.547651724172193,2.688180626447811,8.249468016868414,-0.9562539935444678,0.5318354147593645,0.861535486856531,43
PL,14.344131054536017,3.4617613139095575,13.450372181993853,2.7871121384640953,13.269896889544551,0.23243120558718425,0.1984989138570698,0.6950353636671409,47
CY,6.920730957031253,3.958999267578122,6.920730957031253,3.958999267578122,-6.920730957031253,3.958999267578122,,,1
DE,11.618855478925274,4.015201091977919,10.193023270804929,2.8631337349369845,9.855422672775559,-0.2640750222835902,0.39397475353767986,0.7700376341767631,212
IE,7.665912813606506,4.515194649189618,6.7029055366516115,3.4381719551086416,5.525825992584229,-1.5225539054870598,0.4808188966740218,0.6851061138230436,8
BE,10.134414597424996,4.548023091697306,9.050054989463403,3.1023701171874998,9.050054989463403,-0.6195588989257814,0.4335401962985993,0.5189999133147903,19
FR,13.449686271614086,4.687361768461528,11.779497408837386,3.275783034334477,11.22649924335283,0.33005071470909514,0.3295883068956525,0.7212002622562625,194
LT,10.8272735878792,4.951772742886276,10.267015937805176,3.352554252624511,10.267015937805176,-2.954843040466308,0.9324709707519214,0.7024477399684057,4
SK,13.397310363769535,5.481340515136722,13.397310363769535,5.481340515136722,13.397310363769535,5.481340515136722,,,1
CH,14.356265364881882,5.8998623700132296,13.186358270645142,4.361125944137574,9.672129709243775,1.8621435947418217,0.080571077609621,0.7362473514123826,16
AT,15.142785758234611,6.55237927306756,13.026124258961397,4.701754954259535,9.981623530847886,2.2246383713666122,0.12874072735439496,0.7710969099076405,85
GR,6.790281049829675,6.578892826264204,5.680232564290364,5.7523224995931015,-5.680232564290364,1.1090931498209642,0.9195115627545982,0.9830969018206641,3
HU,19.025705860202482,7.477260494650687,17.988501826695032,5.1196503383091505,17.988501826695032,0.06987858363560154,0.1915047221797303,0.022990569095783085,7
RS,12.506049560546877,7.6382795104980445,12.506049560546877,7.6382795104980445,12.506049560546877,-7.6382795104980445,,,1
IT,17.992870552932693,7.849943304753392,16.145411208649595,5.510258552962434,14.740789770617457,-0.09064042471697205,0.2610603597096007,0.5978412854373739,167
LU,9.686564218907597,7.976749691674665,8.190973197937012,7.634248649597168,7.3275159530639655,2.0264276199340827,0.9494756350198333,0.5105561369178135,4
ES,12.911897918480914,7.999841417346012,10.592893037888102,6.106072231003333,7.596182271076071,-0.09532081961796249,0.26038212413173933,0.589822199662594,145
PT,14.497467042403247,9.82453809283272,11.57353815982216,7.178835442793996,8.771123432360197,-4.369736071134868,5.197664380668133e-05,0.2572868370417691,19
BG,28.894875488505583,12.29256900945574,27.209496493252843,8.867398357044566,27.209496493252843,3.980242550936612,0.011591086425156293,0.0008674438007118938,11
TR,24.96375928998304,16.29242820231288,22.31087539367676,12.339402850341799,22.31087539367676,0.2497704284667968,0.006467109265675676,0.00035911275907576435,10
AD,29.923817341963222,20.236475824134445,22.6239482421875,19.5855,22.6239482421875,5.091477539062499,,,2
