Station,Country,Longitude,Latitude,Average,Model_Raw,Residual_Raw,Model_matched_2015_to_2024,Residual_matched_2015_to_2024,Model_matched_2022_to_2024,Residual_matched_2022_to_2024,Model_matched_2023_to_2024,Residual_matched_2023_to_2024
DEHE001,DE,8.6646,49.8723,13.066,11.976184844970703,-1.0898151550292976,14.943388938903809,1.8773889389038079,14.304522514343262,1.238522514343261,14.235618591308594,1.169618591308593
DEHE005,DE,8.5425,50.1018,26.253,14.007549285888672,-12.245450714111328,21.89567756652832,-4.35732243347168,26.5037784576416,0.25077845764160145,30.138463973999023,3.8854639739990233
DEHE008,DE,8.7463,50.1253,20.275,17.891450881958008,-2.3835491180419908,22.757164001464844,2.482164001464845,21.089590072631836,0.8145900726318374,21.764545440673828,1.4895454406738295
DEHE011,DE,8.9216,50.1358,16.294,12.086860656738281,-4.207139343261719,14.874896049499512,-1.4191039505004888,17.960905075073242,1.6669050750732417,16.643171310424805,0.3491713104248042
DEHE013,DE,9.4834,51.3142,13.562,7.854192733764648,-5.707807266235351,13.395980834960938,-0.1660191650390619,13.969623565673828,0.40762356567382874,14.666043281555176,1.1040432815551764
DEHE018,DE,8.4515,50.0103,18.043,18.14354705810547,0.10054705810546949,19.250701904296875,1.2077019042968757,19.165464401245117,1.122464401245118,18.7319393157959,0.6889393157958992
DEHE020,DE,8.5006,50.5672,18.724,7.4874677658081055,-11.236532234191895,16.5537109375,-2.1702890625,19.57931137084961,0.8553113708496092,20.99448013305664,2.2704801330566404
DEHE022,DE,8.245,50.0503,16.908,17.220014572143555,0.31201457214355344,17.04480743408203,0.13680743408203,16.404720306396484,-0.5032796936035169,17.135055541992188,0.22705554199218625
DEHE024,DE,9.7746,51.2918,3.466,3.5047810077667236,0.03878100776672344,3.8029205799102783,0.33692057991027813,3.804750680923462,0.3387506809234617,3.8899857997894287,0.4239857997894285
DEHE026,DE,9.3994,50.1644,4.134,4.18691873550415,0.05291873550415005,4.627064228057861,0.493064228057861,4.4210686683654785,0.2870686683654782,4.258872032165527,0.124872032165527
DEHE028,DE,8.8173,49.6535,5.019,4.716793537139893,-0.30220646286010755,5.526796817779541,0.5077968177795409,5.20839262008667,0.1893926200866698,5.109283924102783,0.09028392410278308
DEHE030,DE,8.7693,50.8043,14.765,6.210122585296631,-8.55487741470337,14.206771850585938,-0.5582281494140631,14.437228202819824,-0.32777179718017635,16.764780044555664,1.9997800445556635
DEHE032,DE,9.8003,50.97,9.681,3.9158732891082764,-5.765126710891723,8.759448051452637,-0.9215519485473624,10.855417251586914,1.174417251586915,10.496665000915527,0.8156650009155282
DEHE039,DE,9.4594,50.7704,4.377,4.389143466949463,0.012143466949463111,4.780610084533691,0.4036100845336916,4.803384780883789,0.4263847808837893,4.432775497436523,0.05577549743652366
DEHE042,DE,8.6844,50.533,9.611,9.023050308227539,-0.5879496917724616,10.795388221740723,1.184388221740722,11.036365509033203,1.4253655090332025,11.154603004455566,1.5436030044555658
DEHE043,DE,8.5168,49.8252,10.257,10.82115364074707,0.5641536407470706,11.500716209411621,1.2437162094116214,11.561330795288086,1.3043307952880863,11.496826171875,1.2398261718750003
DEHE044,DE,8.061,50.3832,15.744,6.298760890960693,-9.445239109039306,14.222207069396973,-1.5217929306030271,16.93914031982422,1.195140319824219,18.8387451171875,3.0947451171875002
DEHE045,DE,9.002,49.6725,11.41,4.059172630310059,-7.3508273696899415,9.676264762878418,-1.7337352371215822,12.351240158081055,0.9412401580810545,12.780275344848633,1.3702753448486327
DEHE050,DE,9.2712,51.3608,4.582,5.673366546630859,1.0913665466308595,5.027590751647949,0.44559075164794937,5.096245288848877,0.5142452888488771,4.9855499267578125,0.40354992675781265
DEHE051,DE,9.9359,50.4977,2.823,2.8178415298461914,-0.0051584701538085476,2.876728057861328,0.05372805786132817,3.0081186294555664,0.18511862945556645,2.959989309310913,0.13698930931091313
DEHE052,DE,8.4461,50.2219,3.776,5.5658488273620605,1.7898488273620607,4.399621486663818,0.6236214866638186,4.674821853637695,0.8988218536376955,4.45103120803833,0.6750312080383303
DEHE060,DE,9.0318,51.1548,3.731,3.9381017684936523,0.20710176849365247,4.072865009307861,0.34186500930786146,4.0835089683532715,0.3525089683532716,3.801595449447632,0.07059544944763196
DEHE105,DE,8.4917,50.5751,15.574,6.607643127441406,-8.966356872558594,13.472868919372559,-2.1011310806274412,14.191662788391113,-1.3823372116088866,15.399280548095703,-0.17471945190429672
DEHH008,DE,9.9679,53.5641,16.283,23.184146881103516,6.901146881103514,19.106731414794922,2.8237314147949206,19.043447494506836,2.7604474945068347,18.60306167602539,2.3200616760253894
DEHH047,DE,10.1106,53.6307,9.402,10.700273513793945,1.298273513793946,10.482337951660156,1.080337951660157,9.642568588256836,0.2405685882568367,10.434778213500977,1.0327782135009773
DEHH050,DE,9.8572,53.4809,8.37,7.1256561279296875,-1.2443438720703117,8.57870864868164,0.2087086486816414,9.0704927444458,0.7004927444458016,8.616562843322754,0.2465628433227547
DEHH059,DE,9.9906,53.5079,15.512,23.184146881103516,7.672146881103515,19.106731414794922,3.5947314147949214,19.043447494506836,3.5314474945068355,18.60306167602539,3.09106167602539
DEHH079,DE,9.9448,53.5453,21.482,23.184146881103516,1.7021468811035163,19.106731414794922,-2.3752685852050774,19.043447494506836,-2.4385525054931634,18.60306167602539,-2.8789383239746087
DEMV004,DE,12.0647,53.8178,3.411,3.1681668758392334,-0.24283312416076663,3.594646692276001,0.18364669227600094,5.013864517211914,1.602864517211914,4.117774486541748,0.706774486541748
DEMV007,DE,12.1741,54.1616,5.938,6.992732524871826,1.0547325248718264,6.452146053314209,0.5141460533142093,7.2178778648376465,1.2798778648376468,6.830047130584717,0.8920471305847171
DEMV012,DE,14.2574,53.5205,3.952,2.9279932975769043,-1.0240067024230957,5.1567535400390625,1.2047535400390625,4.8285017013549805,0.8765017013549805,4.456912994384766,0.5049129943847657
DEMV017,DE,11.3733,53.3074,4.568,3.3129961490631104,-1.2550038509368893,4.565149307250977,-0.002850692749023054,5.2241740226745605,0.6561740226745609,4.82806396484375,0.2600639648437504
DEMV019,DE,12.1755,53.7818,4.891,3.1403911113739014,-1.7506088886260986,6.137935161590576,1.2469351615905762,6.2092461585998535,1.3182461585998535,5.859895706176758,0.9688957061767578
DEMV021,DE,12.08,54.1713,9.332,11.564116477966309,2.232116477966308,9.265146255493164,-0.06685374450683668,9.53815746307373,0.20615746307372973,9.440001487731934,0.10800148773193285
DEMV024,DE,12.4639,53.3963,3.369,3.2186279296875,-0.15037207031250022,3.9114556312561035,0.5424556312561033,5.094982147216797,1.7259821472167967,4.220198631286621,0.8511986312866209
DEMV026,DE,13.3421,54.3235,3.435,3.107635021209717,-0.32736497879028326,3.618236541748047,0.18323654174804682,4.490002632141113,1.0550026321411132,4.233619213104248,0.798619213104248
DENI011,DE,10.4736,52.2269,8.644,7.963508605957031,-0.6804913940429689,9.781902313232422,1.1379023132324217,9.015670776367188,0.37167077636718737,8.019508361816406,-0.6244916381835939
DENI016,DE,10.4813,51.9016,6.701,4.523002624511719,-2.177997375488281,6.255173683166504,-0.4458263168334957,7.138587951660156,0.4375879516601566,6.950814247131348,0.24981424713134803
DENI020,DE,10.8164,52.4408,9.891,6.336669921875,-3.554330078125,11.73574447631836,1.8447444763183594,10.682549476623535,0.7915494766235351,10.359599113464355,0.46859911346435545
DENI028,DE,10.2385,51.5076,6.566,4.03409481048584,-2.53190518951416,7.215327739715576,0.6493277397155763,7.086877346038818,0.5208773460388185,6.646913528442383,0.08091352844238298
DENI029,DE,7.2073,53.3623,10.736,11.851764678955078,1.1157646789550775,12.137547492980957,1.4015474929809564,11.189687728881836,0.4536877288818353,10.469698905944824,-0.26630109405517643
DENI031,DE,8.0906,53.5962,7.516,7.15640115737915,-0.3595988426208496,7.807244777679443,0.29124477767944335,8.511815071105957,0.995815071105957,7.814964771270752,0.29896477127075194
DENI038,DE,8.0529,52.2553,11.54,10.459024429321289,-1.08097557067871,11.87137508392334,0.3313750839233407,12.066268920898438,0.5262689208984384,11.618758201599121,0.07875820159912195
DENI041,DE,9.0626,52.1702,8.195,5.52589750289917,-2.6691024971008304,9.069586753845215,0.8745867538452146,8.496849060058594,0.30184906005859347,8.327829360961914,0.13282936096191378
DENI042,DE,9.9498,51.5511,8.397,6.494558334350586,-1.9024416656494143,9.306096076965332,0.9090960769653318,9.111827850341797,0.7148278503417966,8.6756010055542,0.278601005554199
DENI043,DE,7.3175,52.4986,9.479,6.840054988861084,-2.638945011138915,10.60033130645752,1.1213313064575203,11.028185844421387,1.5491858444213875,10.295048713684082,0.8160487136840828
DENI051,DE,10.6125,51.7582,2.934,2.5017619132995605,-0.4322380867004396,3.4766085147857666,0.5426085147857664,3.789705276489258,0.8557052764892576,3.144124746322632,0.21012474632263167
DENI052,DE,9.623,52.8294,7.539,5.57983922958374,-1.9591607704162595,8.06019115447998,0.5211911544799808,8.478957176208496,0.9399571762084964,8.1370267868042,0.5980267868041995
DENI054,DE,9.7061,52.3629,11.109,10.59783935546875,-0.51116064453125,11.33564567565918,0.2266456756591797,12.309381484985352,1.2003814849853516,11.720457077026367,0.6114570770263672
DENI058,DE,7.214,53.7153,5.513,5.631020545959473,0.11802054595947276,6.137698650360107,0.6246986503601075,6.160181045532227,0.6471810455322267,5.308565139770508,-0.2044348602294921
DENI059,DE,8.8012,53.8302,8.056,13.982329368591309,5.926329368591309,8.882095336914062,0.8260953369140633,8.915731430053711,0.8597314300537118,8.366131782531738,0.3101317825317391
DENI060,DE,11.1671,52.957,6.479,3.644864559173584,-2.834135440826416,7.2735981941223145,0.7945981941223144,7.6877312660217285,1.2087312660217284,6.800378799438477,0.32137879943847647
DENI062,DE,10.4565,53.247,9.009,5.8331379890441895,-3.175862010955811,9.900235176086426,0.8912351760864254,10.2715482711792,1.2625482711791989,9.615222930908203,0.6062229309082028
DENI063,DE,9.685,53.5242,8.917,13.300674438476562,4.383674438476563,10.880062103271484,1.9630621032714846,10.131114959716797,1.214114959716797,9.519952774047852,0.6029527740478517
DENI077,DE,9.5546,51.7088,4.827,3.7472705841064453,-1.0797294158935546,5.15880012512207,0.33180012512207036,5.322718620300293,0.495718620300293,4.988109588623047,0.16110958862304692
DENW002,DE,7.3314,51.6414,12.953,13.101664543151855,0.14866454315185607,13.730584144592285,0.7775841445922858,14.642641067504883,1.6896410675048834,13.624367713928223,0.6713677139282233
DENW006,DE,7.5698,51.5922,14.986,15.051010131835938,0.06501013183593685,15.285174369812012,0.29917436981201107,17.434581756591797,2.448581756591796,16.003936767578125,1.0179367675781243
DENW008,DE,7.4574,51.5369,17.891,16.607139587402344,-1.2838604125976545,17.757970809936523,-0.1330291900634748,20.91759490966797,3.0265949096679705,18.52518653869629,0.6341865386962908
DENW010,DE,7.6938,51.5475,12.472,14.225811004638672,1.7538110046386723,12.702886581420898,0.2308865814208989,14.647248268127441,2.175248268127442,13.089295387268066,0.6172953872680669
DENW022,DE,7.1019,51.5336,16.74,19.518192291259766,2.778192291259767,17.3441104888916,0.6041104888916031,19.25613021850586,2.516130218505861,17.410507202148438,0.6705072021484391
DENW024,DE,6.981,51.4965,18.628,18.959924697875977,0.33192469787597645,19.39780616760254,0.769806167602539,21.437114715576172,2.8091147155761718,20.20543098449707,1.5774309844970702
DENW029,DE,7.2086,51.403,11.621,15.821917533874512,4.200917533874511,11.1383695602417,-0.4826304397583012,13.498298645019531,1.8772986450195308,12.514320373535156,0.8933203735351558
DENW038,DE,6.8651,51.4535,17.69,21.63155174255371,3.9415517425537097,16.921939849853516,-0.7680601501464857,19.38200569152832,1.692005691528319,18.909854888916016,1.2198548889160143
DENW053,DE,6.8846,51.0193,15.169,19.464025497436523,4.295025497436523,16.883485794067383,1.7144857940673823,17.835552215576172,2.6665522155761714,16.629438400268555,1.4604384002685542
DENW059,DE,6.9851,50.8899,16.957,18.68438148498535,1.7273814849853508,20.143163681030273,3.1861636810302727,18.68472671508789,1.7277267150878899,18.969919204711914,2.0129192047119133
DENW062,DE,7.0827,50.7536,17.72,14.382133483886719,-3.33786651611328,18.758228302001953,1.0382283020019543,18.04120635986328,0.3212063598632824,20.260446548461914,2.540446548461915
DENW064,DE,6.281,50.6532,4.577,4.389671325683594,-0.1873286743164062,3.6594631671905518,-0.9175368328094482,4.884850025177002,0.307850025177002,4.883434772491455,0.3064347724914551
DENW065,DE,8.1919,50.9303,3.787,4.548247337341309,0.7612473373413087,3.8948521614074707,0.10785216140747078,3.724240303039551,-0.06275969696044914,4.197505950927734,0.41050595092773445
DENW066,DE,6.1958,51.3269,13.636,13.565414428710938,-0.07058557128906173,13.804184913635254,0.16818491363525467,15.311674118041992,1.675674118041993,14.413018226623535,0.7770182266235359
DENW068,DE,8.148,51.5707,6.577,7.295059680938721,0.7180596809387207,7.385859489440918,0.808859489440918,7.956822395324707,1.379822395324707,7.362088680267334,0.785088680267334
DENW071,DE,6.7324,51.2492,15.557,24.970245361328125,9.413245361328125,17.603700637817383,2.0467006378173824,18.800676345825195,3.243676345825195,16.951398849487305,1.3943988494873043
DENW078,DE,6.8199,51.3034,15.391,18.098377227783203,2.707377227783203,16.59959602355957,1.2085960235595703,18.45088005065918,3.0598800506591797,16.747272491455078,1.356272491455078
DENW079,DE,7.005,51.0289,16.763,15.95858383178711,-0.8044161682128923,17.62185287475586,0.8588528747558577,18.90399932861328,2.1409993286132796,18.328231811523438,1.5652318115234358
DENW080,DE,7.0526,51.1838,12.999,13.507083892822266,0.5080838928222651,13.675607681274414,0.6766076812744135,15.519070625305176,2.5200706253051752,14.088621139526367,1.0896211395263666
DENW081,DE,6.8745,51.862,9.643,8.933486938476562,-0.7095130615234382,12.21643352508545,2.5734335250854485,10.645620346069336,1.0026203460693353,10.26612377166748,0.6231237716674798
DENW094,DE,6.0938,50.7547,7.784,8.0760498046875,0.2920498046875002,8.62689208984375,0.8428920898437502,9.0897855758667,1.3057855758666994,8.646357536315918,0.8623575363159182
DENW095,DE,7.6116,51.9365,11.938,11.63790512084961,-0.30009487915039124,12.452966690063477,0.514966690063476,14.084128379821777,2.1461283798217767,12.852582931518555,0.9145829315185541
DENW179,DE,7.5823,51.4488,13.291,13.389824867248535,0.09882486724853479,12.733295440673828,-0.5577045593261722,15.229044914245605,1.938044914245605,14.842363357543945,1.551363357543945
DENW247,DE,6.9656,51.4068,19.63,18.959924697875977,-0.6700753021240224,19.39780616760254,-0.23219383239745994,21.437114715576172,1.8071147155761729,20.20543098449707,0.5754309844970713
DERP001,DE,8.4023,49.515,14.277,21.4525203704834,7.175520370483399,18.21453094482422,3.9375309448242195,17.016035079956055,2.7390350799560554,15.888351440429688,1.6113514404296883
DERP007,DE,8.2168,50.0176,13.58,17.220014572143555,3.6400145721435546,17.04480743408203,3.464807434082031,16.404720306396484,2.8247203063964843,17.135055541992188,3.5550555419921874
DERP009,DE,8.274,49.995,18.689,12.701554298400879,-5.987445701599121,24.147972106933594,5.458972106933594,21.65610122680664,2.9671012268066406,24.168746948242188,5.479746948242187
DERP013,DE,7.2935,49.4231,4.362,4.375279903411865,0.013279903411865135,4.5664591789245605,0.20445917892456045,4.798590660095215,0.43659066009521474,4.984833240509033,0.6228332405090331
DERP014,DE,7.1934,49.7409,3.065,2.9539520740509033,-0.11104792594909663,3.278351306915283,0.21335130691528326,3.3429172039031982,0.2779172039031983,3.1764016151428223,0.11140161514282232
DERP015,DE,6.3781,50.2665,2.636,3.286783218383789,0.6507832183837889,3.5812244415283203,0.9452244415283202,3.501103162765503,0.8651031627655028,3.1857497692108154,0.5497497692108153
DERP016,DE,7.9735,50.7668,3.991,4.738677978515625,0.7476779785156249,4.7207441329956055,0.7297441329956054,4.605032444000244,0.614032444000244,4.259220600128174,0.2682206001281737
DERP017,DE,7.8264,49.2703,2.991,3.6125593185424805,0.6215593185424804,3.369473457336426,0.3784734573364257,3.5965592861175537,0.6055592861175536,3.395127534866333,0.4041275348663329
DERP019,DE,7.7673,49.446,12.345,6.726260662078857,-5.618739337921143,13.003847122192383,0.6588471221923822,13.910297393798828,1.5652973937988275,14.25891399383545,1.9139139938354486
DERP021,DE,7.4814,50.4247,14.179,10.670165061950684,-3.5088349380493167,14.786930084228516,0.6079300842285154,16.379697799682617,2.200697799682617,16.258695602416992,2.079695602416992
DERP022,DE,7.8662,49.8412,15.324,6.8958845138549805,-8.42811548614502,14.548047065734863,-0.7759529342651366,16.352893829345703,1.0288938293457033,18.07726287841797,2.753262878417969
DERP025,DE,8.2535,49.0523,10.02,8.713533401489258,-1.3064665985107418,10.516860961914062,0.4968609619140629,11.031447410583496,1.0114474105834965,11.648195266723633,1.6281952667236332
DERP028,DE,7.7299,50.4243,4.429,7.382082462310791,2.9530824623107907,5.6963276863098145,1.2673276863098142,5.3571977615356445,0.9281977615356443,5.058713436126709,0.6297134361267087
DERP053,DE,8.423,49.3511,15.893,13.061230659484863,-2.8317693405151374,19.78238868713379,3.8893886871337884,19.070390701293945,3.1773907012939446,19.5462589263916,3.653258926391601
DERP060,DE,7.6146,49.192,10.216,3.538222312927246,-6.677777687072753,9.931062698364258,-0.2849373016357415,10.430392265319824,0.21439226531982492,11.61438274383545,1.39838274383545
DESH008,DE,10.2406,54.0932,4.728,4.894655227661133,0.16665522766113305,6.181764602661133,1.453764602661133,5.708380699157715,0.9803806991577151,5.291220188140869,0.5632201881408694
DESH023,DE,10.6959,53.8355,8.216,8.84408187866211,0.6280818786621101,8.26458740234375,0.048587402343750696,9.089308738708496,0.8733087387084968,8.87978458404541,0.6637845840454109
DESH035,DE,9.1569,53.8961,17.726,16.272098541259766,-1.4539014587402335,17.58352279663086,-0.14247720336913972,19.30668830871582,1.5806883087158212,18.565587997436523,0.8395879974365243
DESL011,DE,7.0363,49.2372,9.433,7.884868144989014,-1.5481318550109862,8.965076446533203,-0.4679235534667967,9.528947830200195,0.09594783020019548,9.751968383789062,0.31896838378906267
DESL012,DE,6.9876,49.2335,17.244,8.5321044921875,-8.7118955078125,17.74066734313965,0.49666734313964866,18.034208297729492,0.7902082977294924,20.10572052001953,2.8617205200195315
DESL013,DE,6.7536,49.3226,11.495,7.972822666168213,-3.5221773338317863,10.233736991882324,-1.261263008117675,9.57332706451416,-1.921672935485839,10.196161270141602,-1.2988387298583977
DESL017,DE,6.8677,49.2543,11.136,7.501682758331299,-3.6343172416687004,11.65967082977295,0.52367082977295,10.821861267089844,-0.3141387329101555,11.41656494140625,0.28056494140625077
DESL019,DE,6.552,49.4169,4.929,4.2980451583862305,-0.6309548416137698,4.559658527374268,-0.3693414726257327,5.118103981018066,0.18910398101806614,5.538427352905273,0.6094273529052732
DESN001,DE,12.9973,50.5709,12.39,2.9088635444641113,-9.48113645553589,12.841943740844727,0.451943740844726,12.569404602050781,0.17940460205078068,12.944366455078125,0.5543664550781244
DESN004,DE,14.4438,51.1757,10.551,4.236630439758301,-6.314369560241699,10.3621826171875,-0.18881738281250016,11.633489608764648,1.0824896087646483,11.491806983947754,0.9408069839477537
DESN017,DE,13.3468,50.9163,17.095,3.9101603031158447,-13.184839696884154,11.76917839050293,-5.325821609497069,15.773826599121094,-1.3211734008789051,17.104106903076172,0.009106903076173012
DESN024,DE,12.4687,50.3548,7.395,2.6887612342834473,-4.706238765716552,6.636820316314697,-0.7581796836853023,7.780028820037842,0.3850288200378422,7.802327632904053,0.40732763290405316
DESN045,DE,14.8228,50.8924,8.952,3.6622352600097656,-5.289764739990234,9.051834106445312,0.09983410644531254,9.108853340148926,0.15685334014892582,8.606093406677246,-0.34590659332275386
DESN051,DE,13.675,51.1195,8.034,5.888123989105225,-2.145876010894776,8.77674674987793,0.742746749877929,8.633116722106934,0.5991167221069329,8.368494033813477,0.33449403381347587
DESN052,DE,13.7515,50.7315,4.698,3.643526554107666,-1.0544734458923344,5.436272621154785,0.7382726211547848,5.049539566040039,0.35153956604003866,4.913056373596191,0.215056373596191
DESN059,DE,12.2974,51.3179,9.102,6.52543306350708,-2.5765669364929202,9.849395751953125,0.7473957519531247,10.00497055053711,0.9029705505371091,9.169092178344727,0.06709217834472625
DESN074,DE,13.4651,50.6591,5.23,3.826152801513672,-1.4038471984863286,6.144394397735596,0.9143943977355953,5.472906589508057,0.24290658950805621,5.218934059143066,-0.01106594085693402
DESN079,DE,14.7497,51.2854,5.548,3.7840728759765625,-1.7639271240234375,5.49999475479126,-0.04800524520874028,5.712048530578613,0.16404853057861324,4.930246829986572,-0.6177531700134278
DESN092,DE,13.7302,51.0361,11.953,9.664061546325684,-2.288938453674316,11.027933120727539,-0.9250668792724603,12.174681663513184,0.2216816635131842,12.223747253417969,0.27074725341796935
DESN093,DE,12.2111,50.6081,6.591,3.872539520263672,-2.7184604797363283,8.16546630859375,1.5744663085937498,7.473261833190918,0.8822618331909178,7.2475905418396,0.6565905418395994
DEST002,DE,11.8648,52.2684,7.294,5.1599836349487305,-2.134016365051269,7.764850616455078,0.47085061645507853,7.863435745239258,0.5694357452392582,7.151710033416748,-0.14228996658325155
DEST011,DE,10.7901,51.8394,8.603,3.692453384399414,-4.910546615600586,8.23806381225586,-0.3649361877441404,9.716994285583496,1.1139942855834963,8.525702476501465,-0.07729752349853491
DEST029,DE,11.739,51.8035,10.894,6.301907539367676,-4.592092460632324,12.790148735046387,1.8961487350463866,12.01384449005127,1.1198444900512694,11.788588523864746,0.894588523864746
DEST044,DE,11.0574,51.897,8.569,4.115316390991211,-4.45368360900879,7.924072265625,-0.6449277343750008,9.16218376159668,0.5931837615966788,8.604791641235352,0.035791641235350724
DEST050,DE,11.9791,51.4962,10.242,7.126957893371582,-3.115042106628419,11.178547859191895,0.9365478591918937,11.781964302062988,1.5399643020629874,10.773417472839355,0.5314174728393546
DEST066,DE,12.6637,51.8709,6.576,4.294779300689697,-2.2812206993103024,7.214487552642822,0.6384875526428226,6.680329322814941,0.10432932281494178,6.842387676239014,0.26638767623901405
DEST077,DE,11.6115,52.1279,10.532,7.8982110023498535,-2.6337889976501465,10.44382381439209,-0.08817618560791018,11.476716995239258,0.9447169952392578,10.701375961303711,0.1693759613037109
DEST098,DE,11.0434,51.6624,2.985,2.783565044403076,-0.2014349555969237,2.889373302459717,-0.09562669754028308,3.771347761154175,0.7863477611541749,2.818246603012085,-0.16675339698791491
DEST104,DE,11.8914,51.8373,5.179,4.4787678718566895,-0.7002321281433108,5.489323139190674,0.31032313919067356,5.785889625549316,0.6068896255493161,4.978964805603027,-0.20003519439697293
DETH005,DE,11.3689,50.6512,9.936,3.5396173000335693,-6.396382699966431,9.399758338928223,-0.5362416610717773,10.509671211242676,0.5736712112426758,10.726799011230469,0.7907990112304688
DETH009,DE,12.0749,50.8779,12.079,4.80325984954834,-7.275740150451661,10.097278594970703,-1.9817214050292975,12.460039138793945,0.3810391387939447,12.301990509033203,0.2229905090332025
DETH011,DE,12.4376,50.9878,10.869,4.539936542510986,-6.3290634574890134,10.919124603271484,0.0501246032714846,11.043880462646484,0.1748804626464846,10.812840461730957,-0.05615953826904274
DETH013,DE,10.3172,50.9783,7.584,3.781454563140869,-3.8025454368591305,8.983284950256348,1.399284950256348,9.274974822998047,1.6909748229980472,8.441831588745117,0.8578315887451176
DETH018,DE,10.7914,51.4972,9.985,4.272303104400635,-5.712696895599365,10.973124504089355,0.988124504089356,10.817353248596191,0.832353248596192,11.00015926361084,1.0151592636108404
DETH020,DE,11.0379,50.9795,12.178,6.724621295928955,-5.453378704071046,13.756752014160156,1.5787520141601554,13.21220588684082,1.0342058868408195,12.790881156921387,0.6128811569213859
DETH026,DE,10.3753,50.5618,4.829,3.224612236022949,-1.6043877639770505,6.451874256134033,1.6228742561340335,5.651066303253174,0.8220663032531741,5.017569541931152,0.1885695419311526
DETH027,DE,11.1346,50.5,3.455,3.290053606033325,-0.16494639396667488,5.383812427520752,1.9288124275207519,4.169140815734863,0.7141408157348632,3.8255224227905273,0.3705224227905273
DETH036,DE,12.2052,50.6559,9.921,3.872539520263672,-6.0484604797363275,8.16546630859375,-1.7555336914062494,7.473261833190918,-2.4477381668090814,7.2475905418396,-2.6734094581603998
DETH041,DE,11.5971,50.9335,10.224,5.128284454345703,-5.095715545654297,12.2100248336792,1.986024833679199,11.686841011047363,1.462841011047363,10.668204307556152,0.44420430755615214
DETH042,DE,10.8672,51.3333,2.971,3.604724645614624,0.6337246456146239,4.939183712005615,1.9681837120056151,3.8479230403900146,0.8769230403900146,3.8803019523620605,0.9093019523620605
DETH061,DE,11.6612,50.7916,3.076,3.254962682723999,0.17896268272399896,4.593783855438232,1.5177838554382324,3.812580108642578,0.7365801086425781,3.4170355796813965,0.3410355796813964
DETH093,DE,11.321,50.9822,10.715,5.014073371887207,-5.700926628112793,11.824169158935547,1.109169158935547,11.27168083190918,0.5566808319091798,11.153177261352539,0.4381772613525392
DETH095,DE,10.451,51.2079,9.105,3.6705844402313232,-5.434415559768677,11.0631742477417,1.9581742477416988,10.100958824157715,0.9959588241577144,9.221534729003906,0.11653472900390582
DEUB001,DE,8.308,54.9231,3.337,2.550973653793335,-0.7860263462066652,3.7877719402313232,0.45077194023132305,3.858212947845459,0.5212129478454588,3.5961363315582275,0.25913633155822735
DEUB005,DE,10.7561,52.8009,3.828,3.6328072547912598,-0.19519274520874008,4.517362594604492,0.6893625946044923,4.6857733726501465,0.8577733726501466,4.018621444702148,0.1906214447021486
DEUB028,DE,12.725,54.4368,3.207,3.4744441509246826,0.26744415092468277,3.534449338912964,0.327449338912964,3.4335503578186035,0.22655035781860366,3.4342548847198486,0.22725488471984878
DK0056A,DK,10.1936,56.1598,7.169,6.267961502075195,-0.9010384979248043,8.607877731323242,1.4388777313232426,8.784810066223145,1.615810066223145,8.37845516204834,1.2094551620483402
EE0009R,EE,25.9306,59.4944,1.473,1.5717520713806152,0.09875207138061515,1.8331351280212402,0.36013512802124015,1.4994274377822876,0.02642743778228751,1.6734226942062378,0.2004226942062377
EE0011R,EE,21.845,58.3761,1.314,1.299634337425232,-0.014365662574768123,1.5905911922454834,0.27659119224548334,1.4398524761199951,0.12585247611999506,1.4617973566055298,0.14779735660552973
EE0016A,EE,26.7589,58.7028,1.417,1.3243783712387085,-0.09262162876129154,1.4484668970108032,0.031466897010803185,1.1130218505859375,-0.30397814941406254,1.2746503353118896,-0.1423496646881104
EE0021A,EE,26.7347,58.3706,8.048,5.491811275482178,-2.5561887245178223,7.20629358291626,-0.8417064170837403,7.866137981414795,-0.18186201858520512,7.378557205200195,-0.6694427947998047
EE0022A,EE,28.1792,59.3762,6.304,3.6926543712615967,-2.6113456287384036,7.838734149932861,1.534734149932861,7.1186323165893555,0.8146323165893552,6.605855464935303,0.30185546493530246
ES0001R,ES,-4.3504,39.5463,1.28,1.1585026979446411,-0.12149730205535891,2.2573695182800293,0.9773695182800293,1.134545087814331,-0.14545491218566897,1.5321727991104126,0.25217279911041257
ES0006R,ES,4.3239,39.8761,2.022,2.0214505195617676,-0.0005494804382322194,6.343900203704834,4.321900203704834,2.3837027549743652,0.36170275497436544,2.367069959640503,0.34506995964050313
ES0007R,ES,-3.5506,37.2369,2.681,2.9047696590423584,0.22376965904235835,3.6225969791412354,0.9415969791412353,3.0857250690460205,0.40472506904602046,3.722052812576294,1.041052812576294
ES0008R,ES,-4.8497,43.4392,2.044,2.468609571456909,0.42460957145690914,3.6969757080078125,1.6529757080078125,2.028757095336914,-0.015242904663085977,2.0682435035705566,0.0242435035705566
ES0009R,ES,-3.1425,41.2742,1.113,0.7598681449890137,-0.3531318550109863,1.4378435611724854,0.32484356117248536,1.9601138830184937,0.8471138830184937,1.8523597717285156,0.7393597717285156
ES0010R,ES,3.3156,42.3192,2.398,1.928433895111084,-0.46956610488891615,4.027656078338623,1.629656078338623,2.9389538764953613,0.5409538764953612,2.844093084335327,0.446093084335327
