Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
PL0585A,PL,15.7656,50.9134,18.159,14.943753,21.129957,2.9709571990966808
PL0591A,PL,15.1278,51.6427,10.274,13.649269,19.037035,8.763034988403321
PL0594A,PL,22.7562,49.7843,12.101,12.9874115,24.981417,12.880416702270507
PL0624A,PL,17.7911,51.8849,20.41,14.93223,26.13499,5.724990692138672
PT02019,PT,-8.8917,39.9239,9.318,11.112001,7.031985,-2.2860151939392086
PT03071,PT,-9.1081,38.7689,7.949,22.839804,10.919096,2.9700959930419923
PT03083,PT,-9.1578,38.6636,7.322,17.211262,12.678438,5.356438186645508
PT03089,PT,-9.3472,38.785,8.906,12.274206,11.078946,2.172946113586425
PT03096,PT,-8.4661,39.3525,6.231,7.7011924,10.493613,4.2626132431030275
PT03099,PT,-8.6906,38.6356,6.236,8.583773,11.860691,5.624691070556641
RO0084A,RO,27.5819,47.151,18.016,14.280075,21.427303,3.411303314208986
SE0001A,SE,13.002,55.6064,7.721,8.368837,8.860355,1.1393553771972655
SE0005R,SE,15.3197,63.8455,2.539,2.1804059,2.8917696,0.35276964759826646
SE0022A,SE,18.0578,59.316,4.609,5.377732,4.387297,-0.2217028465270996
SE0066A,SE,18.6313,59.8324,3.493,3.9826035,4.0764613,0.5834613151550294
SI0059A,SI,15.6261,46.5684,12.306,16.913033,15.914764,3.608764404296876
TR0002A,TR,32.5852,39.972,15.308,17.39806,9.306109,-6.001890571594238
TR160613,TR,28.8715,40.2234,21.289,22.0358,32.767994,11.478993927001952
TR170313,TR,26.7706,40.4031,8.162,11.508517,16.503178,8.341177642822265
TR340341,TR,28.9748,41.0923,20.314,33.55978,32.46519,12.151190887451172
TR340611,TR,28.2555,41.0732,13.289,12.975434,20.767025,7.478024993896485
TR410741,TR,29.7946,40.726,20.248,23.163055,29.425758,9.177758361816405
TR770212,TR,29.5079,40.7006,14.978,19.564774,22.07585,7.097849533081055
TR770313,TR,28.7846,40.5294,12.907,16.455503,21.388115,8.481114929199219
