Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
PL0182A,PL,14.3822,53.1223,4.651,4.742766380310059,3.4337269783594904,8.17649335866955,3.52549335866955,0
AT0ZOE2,AT,14.4409,47.8383,4.295,3.2568533420562744,7.075254473230839,10.332107815287111,6.037107815287113,0
CZ0ARIE,CZ,14.4427,50.0815,25.589,19.11733055114746,7.953753875183396,27.071084426330856,1.4820844263308572,0
CZ0ALIB,CZ,14.4459,50.0073,18.094,19.11733055114746,7.887533967972,27.00486451911946,8.91086451911946,0
HR0005A,HR,14.4835,45.3208,12.57,9.891201972961426,8.204864485265935,18.09606645822736,5.526066458227362,0
PL0248A,PL,14.6633,53.381,14.639,6.8318705558776855,2.8259071256507267,9.657777681528412,-4.981222318471588,0
IT1798A,IT,14.6747,41.5542,21.245,4.612969398498535,14.086122560222837,18.699091958721368,-2.545908041278633,0
IT2213A,IT,14.7024,40.711,16.839,9.828258514404297,14.078706359825343,23.906964874229644,7.067964874229645,0
AT60119,AT,14.8251,47.2104,17.68,7.628194332122803,6.96677443239949,14.594968764522292,-3.0850312354777074,0
CZ0SMBO,CZ,14.9139,50.4286,18.783,8.42936897277832,7.88766886063055,16.317037833408868,-2.465962166591133,0
AT30502,AT,15.0467,48.8786,6.112,3.989048719406128,6.804910978179048,10.793959697585176,4.681959697585176,0
AT60106,AT,15.0867,47.0633,19.665,9.21721363067627,5.034023195298334,14.251236825974605,-5.413763174025394,0
IT0611A,IT,15.1288,37.1824,8.174,14.803647994995115,7.09433797781929,21.897985972814407,13.723985972814408,0
AT31204,AT,15.205,48.2128,17.429,8.132020950317383,5.510904835925462,13.642925786242843,-3.7860742137571535,0
AT60195,AT,15.2128,46.8139,13.194,8.5807466506958,5.329517939537322,13.910264590233124,0.7162645902331217,0
PL0209A,PL,15.2287,52.7382,20.461,6.1770758628845215,5.655355507561813,11.832431370446336,-8.628568629553664,0
AT60138,AT,15.4151,47.0944,23.203,25.444189071655273,5.6225870645352645,31.066776136190537,7.863776136190538,0
AT60170,AT,15.4331,47.0417,31.115,25.444189071655273,5.452027041658835,30.896216113314107,-0.2187838866858911,0
SE0039R,SE,15.472,59.7282,1.218,1.5745338201522827,-0.5037437886273024,1.0707900315249803,-0.1472099684750196,0
PL0213A,PL,15.5189,51.9398,17.756,6.47148323059082,7.0309794595687,13.50246269015952,-4.25353730984048,0
AT31701,AT,15.5455,48.3704,10.096,6.624701499938965,5.673596447984847,12.298297947923812,2.202297947923812,0
AT60194,AT,15.6731,47.6047,19.617,2.6007962226867676,6.028552028752218,8.629348251438985,-10.987651748561015,0
PL0003R,PL,15.7397,50.7364,3.821,3.0940465927124023,8.324273103414715,11.418319696127115,7.597319696127117,0
AT60156,AT,15.8822,47.3481,3.386,4.790595531463623,6.5021086699758,11.292704201439424,7.906704201439424,0
AT9JAEG,AT,16.2972,48.2702,10.395,11.673812866210938,3.8472596932502094,15.521072559461146,5.1260725594611465,0
AT9LIES,AT,16.3001,48.1412,22.085,28.08897590637207,3.190548327709988,31.279524234082057,9.194524234082056,0
SE159227,SE,16.3212,62.2809,0.419,0.7614103555679321,-0.7382114169554093,0.0231989386125228,-0.3958010613874771,0
AT9GAUD,AT,16.3393,48.1871,30.315,28.08897590637207,3.2421656885601027,31.331141594932173,1.0161415949321722,0
