Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
LU,3.0532855682373032,0.7769757958304275,3.0532855682373032,0.7769757958304275,-3.0532855682373032,-0.7769757958304275,,,1
SE,0.8904173603326362,1.0451953236748075,0.6795609272003171,0.7133234805685639,-0.050035013961791906,0.22921785212365786,0.9968261596544578,0.8996760856950445,5
BE,2.1448375342333965,1.645277205798677,1.7109965835571295,1.542965970236449,-1.2853563095092773,0.17060579997116268,0.9731355407176703,0.9573156753766058,5
GR,4.112267700195311,1.6607969937712674,4.112267700195311,1.6607969937712674,4.112267700195311,-1.6607969937712674,,,1
NL,3.1591746418108806,2.683267160437288,2.281912861633301,2.2800984708291163,0.3498193771362311,-1.6164368377314595,0.7509618390317363,0.8132077044595618,10
PT,7.2382074100247396,3.699205129674802,6.057264758586884,3.113227947231902,-6.057264758586884,-1.7067084298793196,0.2433644017342477,0.4510907387833108,4
PL,9.642506259401197,3.8501011474715745,8.610796251737154,3.176288783005722,-8.60373729940561,-0.5026513725002657,0.39207493697784224,0.5039553578002681,26
CZ,7.8874623042882295,3.90484522551811,6.980588013215498,3.120886215072186,-6.794527913006869,1.6822541725618023,0.47299413750157937,0.5828075382129708,11
DE,6.936166964519231,4.564318215687866,5.358039352223025,3.6381310281610166,-4.09078911765147,0.08797431480694899,0.5330423992909359,0.6198881215128528,59
FR,7.655635922606788,5.3361962411807635,6.415612938394353,3.9987858583084956,-4.077156999081981,0.6489012145672889,0.6685655048085944,0.6808407339363218,49
HR,2.6787980270385745,5.526066458227358,2.6787980270385745,5.526066458227358,-2.6787980270385745,5.526066458227358,,,1
BG,7.31122303760706,6.084264636219815,6.681506286621093,5.807262945194306,-6.681506286621093,5.807262945194306,1.0,1.0,2
AT,8.635527665917833,6.34620157047365,6.37024195798238,5.27181569976557,-5.096991336610581,1.0162667650584916,0.4806133769972195,0.5031195784521144,27
LT,7.844897754669189,6.898978561515275,7.844897754669189,6.898978561515275,-7.844897754669189,-6.898978561515275,,,1
GB,6.800868268963595,6.942666812577126,4.969641316731771,5.888235283281258,0.9956355624728727,2.991932504349698,0.005455453398884469,0.004850118311928809,9
HU,13.292700825551032,6.979487415133354,12.77762673441569,5.662409074995469,-12.77762673441569,-5.662409074995469,0.16546977502392315,0.16099076117152922,3
NO,9.812691495982012,8.095405791712249,7.2312276000976565,6.695188069023293,-7.2312276000976565,-4.55082977630414,1.0,1.0,2
IT,12.972060199903776,8.277774866603986,11.042914699505786,6.3522178515388,-9.380317899616399,1.6854523474158014,0.27696890704397803,0.37074319491585084,49
ES,11.69946227890272,8.457381271512558,9.893356799055027,6.581857909649664,-7.444984374964679,-0.028379224474525063,0.6464847051661355,0.7170793864243596,27
CH,5.839120666998389,8.675767128346006,5.42064060974121,7.523648842917448,3.489129887898763,7.523648842917448,0.5039346514051888,0.6877348718911211,3
IE,7.454419984643519,9.38485757483624,5.964607109069823,8.273443646345214,5.964607109069823,8.273443646345214,1.0,1.0,2
TR,16.06471878140567,13.898864031387003,14.71893033027649,9.502064183513326,-10.495715044021606,4.5266711352957065,0.4675291742067249,0.45317375497005835,8
