Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2024,1031,1031,0,7.860739519101785,5.261081340440376,-2.7295830179280616,0.5475630254755128,0.2998252668678971,-0.3262049957249537,6.097336693627848,3.63953191140667,1.812608607869606,0.7706557481742531,0.5939102821940178,0.2020710842158342
