Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2024,1065,1065,0,13.378771598168012,11.100666948159088,9.664586610104555,0.4491066919894283,0.2016968207896872,-0.8387237050138034,6.402117408411887,4.346335228059438,-0.4193319604721426,0.7911607403365218,0.6259353170498333,0.5789523334791429
