Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
NO,6.101189119616215,1.389004648234546,5.691116424560548,1.1263376220703123,5.691116424560548,-0.4562552490234367,0.7198786186762032,0.9092689680744792,5
CY,13.387644409179686,2.5877405395507793,13.387644409179686,2.5877405395507793,-13.387644409179686,-2.5877405395507793,,,1
SE,8.627849629790934,2.9092409347552404,7.500785008021764,2.1129378226143976,6.5356959809802815,0.9954825323195683,0.08915460003364659,0.7536050013832061,21
NL,5.7715719263932055,3.2185762425796733,4.752821380615234,2.6237479476928707,3.6073398971557618,-2.1187848663330078,0.28634719352230276,0.6273393205964469,32
FI,4.581924732230729,3.257867814332348,3.567536661783855,2.660694407145184,1.6991005249023416,0.8694992370605448,0.033275319054968215,0.5123203767893708,3
BE,9.976172138217022,3.673468794388375,8.854161431563528,2.487638405247738,8.639911842747738,-0.5058589830900498,0.19451890663992233,0.6144672370811461,19
EE,8.847175676768913,3.820293526978259,7.8200671508789075,3.211696252441405,7.8200671508789075,-0.2742565795898429,0.6987668969293213,0.7505848948873025,5
DE,10.743915764814641,3.8892461643201144,9.45522816093013,2.966767561570653,9.08983974413602,-0.6467028856097526,0.3955049322308666,0.766752796024576,212
IE,9.047433614406431,3.9724721625914117,7.43041389465332,3.5475845069885246,7.0188258972167965,0.057808765411376584,0.3594237840125603,0.6267056704122413,8
CZ,9.002057079031797,4.104808239203511,7.466108389211254,3.2883892169331395,7.032978245225062,-2.0832721699559413,0.5246573951460203,0.829712391841697,43
SK,3.0979409790039085,4.383431854248045,3.0979409790039085,4.383431854248045,3.0979409790039085,-4.383431854248045,,,1
PL,12.57530398109668,4.505828069700333,11.9840512727778,3.60942048807347,11.452874395492227,-1.6801535943213919,0.23505353368229756,0.5735078978902707,47
FR,12.476426291394015,4.511588106445807,10.761280609445471,3.2181283322363785,10.186806250188768,0.10157511807471192,0.27590525341340916,0.7003509272893521,194
CH,14.012049998027448,6.133310837342366,12.746735013961793,4.573892904281616,8.53725033378601,1.3785508213043207,0.03604672728593226,0.6958776738147607,16
AT,14.820714610719234,6.430352283256227,12.556632918054916,4.300425224034926,9.10913224738626,1.4495420087028952,0.12167984628050563,0.7587344507162365,85
GR,7.291849485005667,6.475417644975954,6.817012278238934,6.460692718505858,-4.537954538981121,2.444734364827473,0.7985224144283873,0.9168009995114214,3
ES,10.809961682793393,7.2739363442540474,8.684992851204706,5.7207691628291695,5.504795609362372,-1.8776645704598258,0.2856664677670302,0.6371178707310624,145
HU,14.004540924534997,8.310818145420612,12.870433044433595,6.505109470912389,12.870433044433595,-4.655882917131696,0.48862516350300567,0.2454796012418639,7
IT,18.842854541952786,8.503644045646649,16.787464626289413,5.724827133452822,15.229362079551834,1.314018572230539,0.22325565989212146,0.5632257336463774,167
BG,25.02987007456645,8.654000674088687,23.42345222889293,7.347783813476562,23.42345222889293,0.061190890225496085,0.10587727581024169,0.046157575901772475,11
LU,12.143392794784505,8.739763081583241,9.555845550537109,8.491699661254883,9.555845550537109,4.296720794677734,0.7667387378466611,0.26049158899961905,4
PT,11.359532657329348,9.409396856062296,8.903737097489207,8.570232702957957,5.238848734002364,-7.309584670217414,0.04968291351990136,0.5819474510401861,19
RS,10.471016784667967,9.678691009521486,10.471016784667967,9.678691009521486,10.471016784667967,-9.678691009521486,,,1
LT,11.62492741885236,11.315655696432135,8.811722267150879,10.540407608032227,5.794480186462403,-7.822975296020507,0.3592296602889274,0.07609917570949197,4
TR,25.867963066360424,21.599515544154666,21.025871008300783,15.721794151306153,21.025871008300783,-1.3990372482299798,0.003860678562235691,0.10350120123643534,10
AD,32.99854272619708,24.779487763667483,24.016,24.016,22.630412414550783,6.103667572021486,,,2
