p,k,RMSE,MAE,MBE,R2
0.8999999999999999,12,2.655716432987439,1.9200113425503031,0.1114190234293177,0.829029831359618
0.8999999999999999,13,2.665890028081004,1.940625272534666,0.1151622891310946,0.8277174074252399
0.8999999999999999,14,2.6680737968026755,1.9283584299458425,0.0880493060586577,0.8274350406165365
0.8999999999999999,15,2.677249457388739,1.9414839622957176,0.0759948653111119,0.8262460778553267
0.8999999999999999,16,2.663421895688084,1.9356171734977308,0.0601465906333239,0.8280362648471834
0.8999999999999999,17,2.6915982980897386,1.9528876490788432,0.0570799979815863,0.8243786026633907
0.8999999999999999,18,2.7182144020989316,1.9582586860171625,0.0665540476396753,0.8208881347314227
0.8999999999999999,19,2.737700795483447,1.9643530085599816,0.0572298267399634,0.8183108878942897
0.8999999999999999,20,2.74136222359599,1.9685661164753685,0.0429185260537649,0.8178245772833808
0.8999999999999999,21,2.740965432155753,1.9716222642819587,0.044064011964106,0.8178773104948718
0.8999999999999999,22,2.750563526038733,1.970561316073625,0.0404537601328609,0.8165995919153806
0.8999999999999999,23,2.784055837217247,1.9934636084797217,0.0520179929317845,0.8121060394781611
0.8999999999999999,24,2.7868418141201095,1.9839057288264308,0.0439744454791892,0.8117298041010397
0.8999999999999999,25,2.784856911002138,1.9643458292078433,0.0453582360738048,0.8119978961150224
0.8999999999999999,26,2.789823952200571,1.960723541547218,0.0399466186639981,0.8113266609343315
0.8999999999999999,27,2.794258649041399,1.9503803493034684,0.0415928157104839,0.8107263549004634
0.8999999999999999,28,2.8167573926817124,1.965299380461,0.0440303957799682,0.8076661062449335
0.8999999999999999,29,2.8191268499991256,1.9679727616088696,0.0300583084535584,0.8073423874667627
0.8999999999999999,30,2.836244036490886,1.9769606058658529,0.0161935306939147,0.8049957261605101
0.8999999999999999,31,2.84013276500313,1.9831039392561376,0.0165793365553648,0.8044606251401542
0.8999999999999999,32,2.8762795656547167,2.004438288784059,0.0254402655390798,0.7994516330071495
0.8999999999999999,33,2.8878822288187047,2.0142328949791777,0.0309240152709469,0.7978303800350075
0.8999999999999999,34,2.9093398276995956,2.028014598855442,0.0301357410192994,0.794814889312452
0.8999999999999999,35,2.923924708959447,2.0330091117342852,0.0339227802321412,0.7927524959229215
0.8999999999999999,36,2.9290810563594634,2.035239952273064,0.0252559952521101,0.7920208885733255
