Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
NL,2.708296310424805,0.1991411117928159,2.708296310424805,0.1991411117928159,2.708296310424805,0.1991411117928159,,,1
HR,1.516092864990231,0.538555382407413,1.516092864990231,0.538555382407413,-1.516092864990231,0.538555382407413,,,1
EE,1.4312642078399662,0.7953040542705834,1.4312642078399662,0.7953040542705834,-1.4312642078399662,-0.7953040542705834,,,1
LT,1.8574787826538088,0.9051015474709203,1.8574787826538088,0.9051015474709203,-1.8574787826538088,0.9051015474709203,,,1
AT,1.38189803515535,1.0782079586395332,1.2727281967163093,0.9872236691189233,0.9379419570922856,0.691896564570919,0.03546842355556463,0.2802001451717699,5
SE,0.6299530788922774,1.0923245554035748,0.5011614780426026,1.0377898301633275,0.38167794609069805,0.3408301670145839,1.0,1.0,2
DE,2.343094700579724,1.1738390240657515,1.9752783547973634,0.956730815440719,1.5904373233032225,0.22722501161089226,0.4288076397415106,0.5322698085951895,25
GB,1.236421184217022,1.2474798969034093,1.009492644718715,1.0087276804276095,-0.11984185409545908,-0.5060555087157438,0.5690157744762726,0.6316320127495683,7
IE,1.0832576672354794,1.2972759442135369,0.9035292956034336,1.1959490207923338,0.7560480537414547,1.1959490207923338,0.99992787289075,0.995660690653168,3
XK,11.995131027221678,1.758464270674935,11.995131027221678,1.758464270674935,-11.995131027221678,1.758464270674935,,,1
BE,5.3142161436021444,1.8503880823223728,3.5583984823226924,1.5250026392319338,3.5583984823226924,-0.49526455470368536,0.4546362871084472,0.5466607799056775,8
FR,2.5488926920671275,1.9210498756538512,1.9647851886749261,1.5295608414330149,0.09357967101203071,0.3700485524670789,0.37976179657115455,0.4446707457942594,18
CZ,4.73520899637557,2.2511620139737705,3.954323154994421,1.8578025128631293,-3.954323154994421,-0.14386768103316047,0.6155371095763953,0.8865082129551558,7
ES,3.8118986282348626,2.5810811343034548,3.8118986282348626,2.5810811343034548,-3.8118986282348626,-2.5810811343034548,,,1
NO,2.8082402371541635,2.60981988979745,2.60255330657959,2.4921113239436363,-1.6942231521606441,-1.1297272086512695,0.977666131788471,0.9677316884002192,3
IT,3.167416209379995,3.123932958448954,2.2721759761463507,2.5300733506256496,0.35453896193070766,0.3003885348920605,0.8452374088401284,0.7621848135266371,22
PL,9.507495148376421,3.4255305361649087,8.645084290937943,3.156931527765447,-8.645084290937943,-1.4120186481030201,0.2942754270697011,0.5837338383189224,11
BG,14.918243568420412,4.804914496325949,14.918243568420412,4.804914496325949,-14.918243568420412,-4.804914496325949,,,1
MT,2.723544395446776,5.023621295333669,2.723544395446776,5.023621295333669,2.723544395446776,5.023621295333669,,,1
TR,8.167216892680113,5.038426835704159,6.407990543365479,4.208314915772958,-5.6023616752624505,0.15287998852557827,0.006070934852567508,0.3157788945030106,4
AL,18.355186714172362,9.047092359105296,18.355186714172362,9.047092359105296,-18.355186714172362,-9.047092359105296,,,1
