Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
SE,0.8904173603326362,0.5471747787220694,0.6795609272003171,0.4728222884371876,-0.050035013961791906,0.4728222884371876,0.9968261596544578,0.9969485792863904,5
LU,3.0532855682373032,1.0116816634604788,3.0532855682373032,1.0116816634604788,-3.0532855682373032,1.0116816634604788,,,1
HR,2.6787980270385745,1.8404273996322509,2.6787980270385745,1.8404273996322509,-2.6787980270385745,1.8404273996322509,,,1
NL,3.1591746418108806,1.8538446307900172,2.281912861633301,1.3995383556896512,0.3498193771362311,-0.413665343554747,0.7509618390317363,0.8523749598926713,10
BE,2.1448375342333965,2.7320120914032837,1.7109965835571295,2.3470795504495157,-1.2853563095092773,1.328899070815478,0.9731355407176703,0.8687141734884173,5
PT,7.2382074100247396,3.766590586325868,6.057264758586884,3.0249864996518445,-6.057264758586884,-0.10604674106048417,0.2433644017342477,0.6686899896438125,4
PL,9.642506259401197,4.448622578222987,8.610796251737154,3.432662085189798,-8.60373729940561,-1.4163290218802835,0.39207493697784224,0.4443810610869054,26
IE,7.454419984643519,4.502670316781008,5.964607109069823,4.135159005723197,5.964607109069823,1.781712653321832,1.0,1.0,2
FR,7.655635922606788,4.971561304223239,6.415612938394353,3.8776525351916638,-4.077156999081981,0.6868583564655835,0.6685655048085944,0.6872438256542307,49
DE,6.936166964519231,5.240893107219888,5.358039352223025,4.08969340798974,-4.09078911765147,-0.23808791056649728,0.5330423992909359,0.542141217359731,59
HU,13.292700825551032,5.43851592852143,12.77762673441569,4.939986639205305,-12.77762673441569,-0.46483693715678126,0.16546977502392315,0.19316865359831817,3
CZ,7.8874623042882295,5.997900540299267,6.980588013215498,4.378213352216683,-6.794527913006869,2.599898100725814,0.47299413750157937,0.5030651981863147,11
GR,4.112267700195311,6.299764262359165,4.112267700195311,6.299764262359165,4.112267700195311,-6.299764262359165,,,1
LT,7.844897754669189,7.444035741365353,7.844897754669189,7.444035741365353,-7.844897754669189,-7.444035741365353,,,1
AT,8.635527665917833,7.529110748513946,6.37024195798238,5.933330607969902,-5.096991336610581,0.676497397951178,0.4806133769972195,0.46140770852947705,27
ES,11.69946227890272,9.466194918529984,9.893356799055027,7.425164356741977,-7.444984374964679,1.379842224199513,0.6464847051661355,0.6937761539197482,27
GB,6.800868268963595,9.68073982385758,4.969641316731771,7.906516141795221,0.9956355624728727,4.262601798230888,0.005455453398884469,0.017916258260054597,9
BG,7.31122303760706,9.687366148103496,6.681506286621093,9.684801571091793,-6.681506286621093,9.684801571091793,1.0,1.0,2
NO,9.812691495982012,10.193459075396937,7.2312276000976565,7.282669459052832,-7.2312276000976565,-7.282669459052832,1.0,0.9999999999999998,2
CH,5.839120666998389,10.347701645213498,5.42064060974121,10.067501292740326,3.489129887898763,10.067501292740326,0.5039346514051888,0.8651772339166282,3
IT,12.972060199903776,12.27678706498915,11.042914699505786,7.765258323076719,-9.380317899616399,2.537441834025757,0.27696890704397803,0.292781604667384,49
TR,16.06471878140567,26.790195828397387,14.71893033027649,17.831052180714416,-10.495715044021606,6.211726880721174,0.4675291742067249,0.27364546200400225,8
