p,k,RMSE,MAE,MBE,R2
0.6,25,15.279403776236048,8.139337746060137,4.4448677294286005,-1.6936006203247564
0.6,26,15.256332580735227,8.152885652895039,4.481236134983954,-1.685472336042031
0.6,27,15.292666459545243,8.182095900596575,4.52517750836709,-1.698278797180043
0.6,28,15.407813893624896,8.28412296260047,4.618652897104237,-1.7390656150120811
0.6,29,15.399191497981985,8.306890033117064,4.665109255215686,-1.736000845496474
0.6,30,15.46523159105956,8.423574368866088,4.805276785082078,-1.7595180788285187
0.6,31,15.3805905743988,8.418200935854877,4.805695606970085,-1.729395121299739
0.6,32,15.35348737617518,8.426617997933855,4.827993150830041,-1.7197842863806383
0.6,33,15.37562213478979,8.465473408389308,4.864651724072459,-1.7276320362654465
0.6,34,15.32783242538656,8.461039804136272,4.844824480169117,-1.7107026185908385
0.6,35,15.319381217541464,8.465027171652332,4.8496593663141745,-1.7077142775017171
0.6,36,15.316243391135565,8.482277771676367,4.872883864283576,-1.7066051638765236
0.6,37,15.312813323515073,8.489656365808601,4.868996331934263,-1.705393012967098
0.6,38,15.346039454971889,8.510628474324927,4.904822856828844,-1.7171462113526923
0.6,39,15.304864386174527,8.504641102600171,4.902573960902764,-1.7025849831915782
0.6,40,15.284170395704262,8.510361285899295,4.920198139600747,-1.6952814937479737
0.7,2,10.133087393883596,5.741413491253184,1.0834887266167157,-0.1846879317661975
0.7,3,9.727203813921475,5.87769410063091,1.4824256291877511,-0.0916826779572759
0.7,4,9.454450876039298,5.859099996895006,1.5221642571851657,-0.0313189721965845
0.7,5,12.821482998590762,6.504976001847037,2.3051575630432044,-0.8966924238307328
0.7,6,12.433649825788368,6.47861393187467,2.252823920413214,-0.7836829122603706
0.7,7,12.396149222975634,6.5273783857344405,2.3947699971817813,-0.7729397572641912
0.7,8,12.087944000336378,6.5588742112100356,2.481274892695703,-0.6858745965685475
0.7,9,11.90968870725728,6.574959971655989,2.560810329236034,-0.6365195888226511
0.7,10,11.853691182187823,6.658614047747582,2.653312395324432,-0.621166440995941
0.7,11,11.736266250463444,6.709106731210799,2.7665434357360033,-0.5892063607285323
0.7,12,11.579942019179107,6.636590494439198,2.7693814379509356,-0.5471526216785989
0.7,13,11.50399681707028,6.652528662902783,2.828508741929727,-0.5269256603128865
0.7,14,11.470996164445088,6.674033141559397,2.8903055182519717,-0.5181778712184875
0.7,15,11.521578009695949,6.717191214746707,2.9471681163123833,-0.5315963304981055
0.7,16,11.513093451967022,6.73489523479581,2.9680265611326235,-0.5293414080029741
0.7,17,11.530307402158064,6.775870412149949,3.0114350626518713,-0.5339180559328678
0.7,18,11.536358037668112,6.790406586320348,3.0255376582330222,-0.5355283537206432
0.7,19,11.522892045006094,6.816004694425191,3.0516094165518433,-0.5319457073671958
0.7,20,13.01685607417562,7.314468476190398,3.5756517470995015,-0.95493622279817
0.7,21,14.062403850638852,7.555061835677859,3.837631280565597,-1.2816000616828296
0.7,22,14.138339477238208,7.597257738988363,3.908844781044408,-1.3063074320027197
0.7,23,14.192160581685718,7.699028823933821,4.014836790761127,-1.323899918794853
0.7,24,14.17523822331997,7.734353209953958,4.024295280735007,-1.3183613087373125
0.7,25,14.206355039477945,7.750916540028409,4.047744215975137,-1.3285507955997016
0.7,26,14.198400976430143,7.764245543904723,4.081817747223254,-1.3259440390096202
0.7,27,14.231969180225056,7.7892384147148,4.122306841567112,-1.336955146572712
0.7,28,14.32295483641216,7.878884560262951,4.201939907069182,-1.3669311913093911
0.7,29,14.324342288308818,7.895736666703467,4.245720310090791,-1.3673897785586542
0.7,30,14.40218780582911,8.006837693450787,4.377789458763612,-1.3931908159599824
0.7,31,14.338302364251865,8.005698736175706,4.381748067937523,-1.372006401742485
0.7,32,14.320269779204148,8.01625948301917,4.404211044796985,-1.3660438394989245
0.7,33,14.355285108601468,8.052070395623279,4.438582759961401,-1.3776286900211767
0.7,34,14.323420427746663,8.052480119055643,4.424795534684983,-1.367085075836175
0.7,35,14.31937500481932,8.05714427085539,4.430967885501654,-1.3657481733818857
0.7,36,14.33100331296118,8.07542334155229,4.454901925683362,-1.36959203089542
0.7,37,14.332543149502891,8.084497498950464,4.453538681820493,-1.370101273737053
0.7,38,14.36742663177241,8.100432890092446,4.487931803871716,-1.3816523289425726
0.7,39,14.340106447456682,8.098258049175918,4.489414730832636,-1.3726033435586955
0.7,40,14.328839176222498,8.107124501822772,4.50798992598941,-1.368876416802415
0.7999999999999999,2,10.0500142501669,5.721990381460866,1.0590989846132346,-0.1653429225548079
0.7999999999999999,3,9.66223784101889,5.831803409266042,1.4285511883786643,-0.0771491303483984
0.7999999999999999,4,9.3771831673181,5.794583930060007,1.4477642500654804,-0.0145306835456331
0.7999999999999999,5,11.918340516215505,6.346901122503399,2.1301859804063095,-0.6388981560625444
0.7999999999999999,6,11.637833069184294,6.325163055684504,2.0825781806558306,-0.5626605010568906
0.7999999999999999,7,11.62990405556787,6.361034964959105,2.2075511358724342,-0.5605319028104454
