Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
ES1820A,ES,-6.3974,38.428,5.186,2.427441120147705,2.002630826370714,4.8612684164076505,-0.3247315835923494,0
ES1432A,ES,-6.5527,43.1788,11.922,3.7747976779937744,2.0411098144866435,7.704776588254486,-4.217223411745515,0
ES1878A,ES,-6.5704,37.0161,4.557,3.327913522720337,0.5588332849153714,1.8597488458160911,-2.697251154183909,0
PT05008,PT,-8.2497,37.0917,11.246,2.9218332767486572,1.7057556152284432,4.983933518575344,-6.2620664814246565,0
PT02004,PT,-8.5672,40.7586,13.521,11.025686264038086,1.584357449085462,17.468628163707997,3.947628163707997,0
PT04002,PT,-8.7986,38.0769,5.85,3.843074321746826,1.693398193240336,6.507855112934405,0.6578551129344055,0
PT03085,PT,-9.1644,38.8297,18.114,6.7113471031188965,2.882639795451745,19.34639624054032,1.232396240540318,0
GB0586A,GB,0.0708,51.4526,18.545,25.754777908325195,1.1652703472694412,30.011278997081433,11.466278997081432,0
FR12020,FR,0.1791,43.6287,3.539,2.440753936767578,2.7708608809857176,6.76298960350117,3.22398960350117,0
FR23182,FR,0.2214,47.9711,13.348,8.443160057067871,1.7405990841705905,14.696156662838046,1.3481566628380452,0
GB0645A,GB,0.318,51.4771,25.579,28.08449935913086,1.0898757373459107,30.608614447023506,5.029614447023501,0
FR05087,FR,0.7587,49.4984,8.708,7.589571952819824,1.292411660006347,9.808851286281485,1.1008512862814823,0
FR12021,FR,1.4385,43.6236,21.019,20.427453994750977,1.2855761762483815,26.261048197061687,5.242048197061688,0
ES1853A,ES,1.6177,41.2449,12.953,11.984347343444824,1.9105440117270431,22.896623051475405,9.943623051475406,0
FR35005,FR,1.873,46.1736,14.982,3.72912859916687,2.1209595094860396,7.909330764499327,-7.072669235500673,0
FR34011,FR,1.9103,47.8994,15.312,7.981924533843994,1.2548952826031832,10.01647944361544,-5.2955205563845595,0
DEHH074,DE,10.1028,53.5385,31.121,21.87113380432129,0.8769348960396319,19.179560448961368,-11.94143955103863,0
IT1385A,IT,10.1775,45.8739,32.682,7.605325222015381,3.2100561756630723,24.4135211968566,-8.268478803143402,0
IT1737A,IT,10.2194,45.5153,37.593,18.221635818481445,3.119767435881744,56.847266054994805,19.2542660549948,0
DESH008,DE,10.2406,54.0932,9.422,7.436013221740723,1.042830766523417,7.754503367906143,-1.667496632093858,0
IT2183A,IT,10.3327,43.5689,22.766,14.56961441040039,1.3099997996364383,19.086191958404676,-3.6798080415953223,0
IT0908A,IT,10.3725,46.4703,14.724,1.9445298910140991,3.013861867147601,5.860544488056075,-8.863455511943926,0
IT1644A,IT,10.4536,43.8689,11.81,7.6704301834106445,3.353887123648336,25.725757024984503,13.915757024984504,0
NO0075A,NO,10.4656,61.1209,18.061,4.196653842926025,0.8688008596944865,3.6460564665743016,-14.4149435334257,0
DENI011,DE,10.4736,52.2269,15.298,12.466024398803713,1.6404112790710048,20.44940702897195,5.151407028971951,0
DEBY187,DE,10.5977,48.9522,17.832,6.482027530670166,1.9705519835049816,12.773172207695994,-5.058827792304006,0
DEST039,DE,10.6183,51.7986,3.387,4.458901405334473,1.5470362731228362,6.898082212330819,3.511082212330819,0
DETH060,DE,10.6686,50.6532,16.236,6.30419397354126,0.973713903653052,6.138481323362904,-10.097518676637096,0
DEUB005,DE,10.7561,52.8009,7.14,5.759239673614502,1.7039553028472345,9.813486982223605,2.673486982223605,0
IT2073A,IT,10.7914,44.5394,21.787,8.539752006530762,2.195131139125155,18.7458755499422,-3.0411244500578007,0
IT1868A,IT,10.7956,45.1606,20.254,12.326741218566896,2.002066673117885,24.678957781841326,4.424957781841325,0
IT1771A,IT,10.9063,44.6506,31.777,16.40338134765625,2.17468957223423,35.672262366129516,3.895262366129515,0
IT1343A,IT,10.9122,45.4625,25.642,18.11600875854492,1.8681721795541968,33.84382356727378,8.201823567273781,0
DEBY113,DE,10.9635,49.6059,17.681,11.898056030273438,2.084898142136358,24.806234912551385,7.125234912551381,0
DEBY058,DE,11.0248,49.4622,29.315,20.90285301208496,1.7377671301394175,36.324290890536965,7.009290890536963,0
IT1848A,IT,11.0378,45.59,10.533,3.2481698989868164,2.4611460759552033,7.994220600927212,-2.538779399072787,0
DEST089,DE,11.1723,52.5931,6.28,6.371716499328613,1.7441690848291287,11.113350935424648,4.833350935424646,0
IT1921A,IT,11.1779,44.9278,13.252,9.055777549743652,1.924654749411508,17.42924527072823,4.17724527072823,0
IT1917A,IT,11.2997,44.7383,22.919,11.691521644592283,1.9734524477908153,23.072662007919945,0.1536620079199444,0
IT2072A,IT,11.5533,45.1039,21.861,9.967450141906738,2.0692121541930732,20.624768979946897,-1.236231020053104,0
DEBY039,DE,11.5547,48.1545,33.18,32.33348846435547,0.908816724340272,29.38521507266951,-3.7947849273304897,0
DETH041,DE,11.5971,50.9335,19.863,8.31982135772705,2.039374744786481,16.967233558083716,-2.895766441916283,0
IT1065A,IT,11.7367,45.7608,22.538,10.454343795776367,2.1020150645710705,21.97518814892703,-0.5628118510729685,0
DEBY049,DE,11.7778,48.8532,11.354,7.452378749847412,2.360088854470423,17.5882760268071,6.234276026807102,0
DEBY020,DE,11.8975,50.3206,16.494,7.517261505126953,2.340476446088558,17.593973491837854,1.0999734918378543,0
