Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
AT32501,AT,15.6192,48.4086,13.192,4.0138826,9.592509,-3.5994907302856447
AT32604,AT,14.7723,48.0451,8.833,3.8660703,7.818978,-1.0140221672058107
AT32701,AT,16.4759,48.1456,14.271,13.374374,15.672404,1.4014042892456047
AT4S108,AT,14.5747,48.5311,3.108,3.1745834,4.7247667,1.616766731262207
AT4S125,AT,13.6322,47.7161,8.763,2.5618138,7.730838,-1.0321621780395507
AT4S184,AT,14.2975,48.3061,19.683,6.050733,9.801691,-9.881308944702148
AT4S404,AT,14.2376,48.2253,17.227,12.293613,13.242882,-3.9841182250976566
AT4S406,AT,14.0366,48.1649,16.619,8.376962,10.960103,-5.658896965026855
AT4S409,AT,14.4424,48.0493,12.351,4.7302113,8.705487,-3.6455127487182626
AT4S416,AT,14.3148,48.2733,22.84,20.254564,23.425032,0.5850316619873048
AT51066,AT,13.0433,47.8056,15.73,10.031335,18.406008,2.6760077667236324
AT52100,AT,13.1051,47.6668,7.562,6.6661263,13.4914665,5.929466522216797
AT53055,AT,13.0158,47.9367,5.009,5.729949,5.298646,0.28964597320556607
AT54057,AT,13.2056,47.3514,14.823,2.0237358,9.484333,-5.338666961669922
AT55032,AT,13.808,47.1257,11.528,1.6644579,15.304139,3.776139137268066
AT56072,AT,12.7951,47.3266,11.409,2.2692764,15.503946,4.094946304321288
AT60106,AT,15.0867,47.0633,15.053,3.048864,1.5528681,-13.500131872177125
AT60107,AT,15.1528,47.0447,12.495,3.885033,6.8207874,-5.674212570190429
AT60118,AT,14.6767,47.1781,9.705,2.6028087,7.4573593,-2.2476406860351563
AT60138,AT,15.4151,47.0944,15.021,12.169873,14.229822,-0.7911778411865242
AT60139,AT,15.4044,47.0694,18.597,12.169873,14.229822,-4.367177841186525
AT60142,AT,15.0741,47.3753,12.756,8.914676,18.357597,5.6015973510742185
AT60145,AT,15.2903,47.4458,13.786,5.273743,13.672765,-0.11323522186279256
AT60170,AT,15.4331,47.0417,21.32,12.169873,14.229822,-7.090177841186524
AT60172,AT,15.4319,47.0692,20.097,12.169873,14.229822,-5.867177841186525
AT60179,AT,15.9719,47.2829,12.036,4.5472145,10.279822,-1.7561776504516597
AT60180,AT,15.2533,47.4094,11.938,5.273743,13.672765,1.7347647781372064
AT60194,AT,15.6731,47.6047,12.617,1.6816672,5.5552063,-7.061793701171876
AT60195,AT,15.2128,46.8139,9.987,3.8558118,6.2384696,-3.74853039932251
AT60197,AT,15.5406,46.7783,12.355,7.402201,10.853804,-1.5011963653564457
AT60198,AT,16.079,47.0474,9.473,5.966957,10.94722,1.4742198486328117
AT72110,AT,11.3924,47.2626,22.815,8.87356,11.720091,-11.094909133911134
AT72113,AT,11.3747,47.2699,12.731,8.87356,11.720091,-1.0109091339111327
AT72227,AT,11.5125,47.2781,22.831,5.3843803,14.438119,-8.392881065368652
AT72530,AT,12.0666,47.4886,17.182,4.659729,10.699542,-6.482457954406737
AT72538,AT,11.91,47.4587,11.245,4.5555573,8.044196,-3.2008038711547844
AT72552,AT,12.1724,47.5818,14.35,6.1844172,10.591303,-3.758697128295898
AT72710,AT,10.7441,47.4476,10.8,2.2263494,9.266925,-1.533075141906739
AT72912,AT,12.766,46.8191,8.829,2.2095556,7.0946126,-1.7343874015808112
AT80503,AT,9.9267,47.5292,3.469,3.0316648,3.0678856,-0.40111436271667467
AT900KE,AT,16.4761,48.1567,17.451,13.374374,15.672404,-1.778595710754395
AT900ZA,AT,16.3571,48.249,12.857,11.406377,13.059016,0.20201622772216865
AT90AKC,AT,16.3498,48.2191,16.435,11.406377,13.059016,-3.3759837722778308
AT90FLO,AT,16.397,48.2611,18.561,11.406377,13.059016,-5.501983772277832
AT90LOB,AT,16.5256,48.1621,10.314,7.630521,7.2120967,-3.1019033088684083
AT9BELG,AT,16.3614,48.1744,20.509,12.170561,13.49493,-7.014069732666016
AT9GAUD,AT,16.3393,48.1871,20.51,12.170561,13.49493,-7.015069732666017
AT9JAEG,AT,16.2972,48.2702,6.833,5.624173,7.20481,0.37181014251708966
AT9KEND,AT,16.3098,48.205,16.433,11.406377,13.059016,-3.373983772277832
AT9LIES,AT,16.3001,48.1412,15.946,12.170561,13.49493,-2.4510697326660154
AT9SCHA,AT,16.3016,48.2354,9.102,11.406377,13.059016,3.9570162277221677
AT9STAD,AT,16.4583,48.2264,17.725,10.20175,13.910495,-3.814505195617677
BETB004,BE,4.3478,50.8521,20.479,20.966402,18.042486,-2.4365138092041008
BETB006,BE,4.3744,50.8386,19.24,20.966402,18.042486,-1.1975138092041
BETB011,BE,4.2887,50.8578,12.653,13.690286,12.337236,-0.31576359558105516
BETMEU1,BE,4.3957,50.895,16.949,20.966402,18.042486,1.0934861907958968
BETN016,BE,5.164,51.2337,10.429,8.767182,11.076245,0.647245307922363
BETN027,BE,5.6067,51.1337,9.136,7.7130985,9.906202,0.7702023162841805
BETN029,BE,2.5823,51.0163,7.583,8.241831,9.507784,1.9247838897705076
BETN035,BE,4.8376,50.9776,9.813,9.059132,11.71696,1.9039599533081049
BETN040,BE,4.2252,50.7681,8.261,10.41138,8.628554,0.36755434417724686
BETN052,BE,3.3225,50.8149,12.464,11.239644,15.373249,2.9092490539550777
BETN054,BE,5.1032,50.7117,7.879,6.2463274,9.858009,1.9790093383789067
BETN060,BE,3.4576,50.6167,8.307,11.192562,10.302723,1.9957229309082027
BETN066,BE,6.0023,50.6289,5.095,5.1832495,6.3891883,1.2941882896423342
BETN070,BE,3.9397,50.4652,15.298,11.421757,16.609013,1.3110126037597656
BETN073,BE,4.9884,50.5027,6.116,6.715368,6.612782,0.49678200149536167
BETN085,BE,6.0017,50.3032,3.203,3.4296203,4.1508822,0.9478822441101076
BETN093,BE,5.2352,50.2745,5.322,4.15621,5.6708846,0.34888460922241205
BETN100,BE,4.5948,50.0957,3.917,3.8515208,4.214291,0.29729109573364276
BETN113,BE,5.593,50.027,4.099,2.9859507,3.3213596,-0.7776403656005861
BETN121,BE,5.2024,49.8771,3.67,3.0236347,3.4767475,-0.19325248718261712
BETN132,BE,5.6304,49.7193,4.501,3.1378727,4.0617104,-0.4392896423339847
BETR001,BE,4.3341,50.8497,21.405,20.966402,18.042486,-3.3625138092041027
BETR012,BE,4.3586,50.7966,11.312,9.995163,13.362629,2.0506289367675787
BETR020,BE,4.4367,50.9414,15.944,15.798803,16.22361,0.2796099243164054
BETR221,BE,5.6278,50.6584,15.587,11.666195,15.58256,-0.004440414428710682
BETR222,BE,5.5702,50.6134,12.92,14.348767,15.982284,3.062283592224121
BETR501,BE,4.4522,50.4093,17.78,12.432567,18.812931,1.0329310607910145
BETR502,BE,4.4587,50.429,15.311,12.432567,18.812931,3.5019310607910157
BETR801,BE,4.4318,51.2097,20.779,25.046238,15.911485,-4.867515281677246
BG0040A,BG,23.311,42.7323,21.322,8.309272,20.442184,-0.8798155517578117
BG0041A,BG,25.5935,42.0564,20.882,4.4743514,10.779412,-10.102587730407716
BG0043A,BG,23.5574,43.208,11.153,3.3879926,15.615837,4.462837097167968
BG0045A,BG,25.9641,43.8514,18.013,10.242842,27.106224,9.093224060058592
BG0050A,BG,23.2968,42.6806,25.434,6.3040853,31.194075,5.760074630737304
BG0051A,BG,24.7652,42.1429,2.147,7.3983436,22.528452,20.381451919555666
BG0052A,BG,23.4002,42.6665,16.513,10.3534775,30.581827,14.068827163696287
BG0057A,BG,25.6912,43.1265,17.1,2.883144,12.526027,-4.5739732742309585
BG0058A,BG,23.0978,42.0019,12.03,5.025101,16.999054,4.969053955078126
BG0075A,BG,27.9157,43.2244,30.406,5.218293,13.728033,-16.6779669342041
CH0002R,CH,6.9445,46.8131,8.601,3.7714198,7.098885,-1.5021149406433114
CH0003R,CH,8.9047,47.4798,7.779,4.2557454,6.305048,-1.4739520111083984
CH0004R,CH,6.9792,47.0495,3.288,2.782526,3.3896322,0.10163222503662128
CH0005A,CH,8.6134,47.4029,16.742,9.739236,13.9250555,-2.816944496154786
CH0005R,CH,8.4633,47.0674,3.783,5.9427533,8.361957,4.578956596374512
CH0008A,CH,7.5833,47.5411,12.039,9.359657,11.172292,-0.8667082443237302
CH0010A,CH,8.5304,47.3776,17.563,15.1572075,17.97427,0.41126986694336054
CH0011A,CH,8.9571,46.0111,19.509,8.507215,13.185707,-6.323292907714844
CH0017A,CH,7.5821,47.5659,16.552,9.359657,11.172292,-5.37970824432373
CH0019A,CH,9.3944,47.4067,3.628,6.194751,3.993322,0.3653218955993651
CH0022A,CH,8.3007,47.0677,13.729,10.489906,12.876919,-0.8520812072753898
CH0024A,CH,7.1483,46.139,12.705,3.592521,11.398929,-1.3060713577270509
CH0033A,CH,8.9339,46.1603,11.913,5.296409,9.08554,-2.8274601821899417
CH0043A,CH,8.9673,46.0255,16.188,8.507215,13.185707,-3.0022929077148426
CH0050A,CH,6.0742,46.2311,11.941,4.6879983,10.51899,-1.4220104370117195
CH0051A,CH,6.0052,46.1626,7.512,5.6397586,6.0292435,-1.4827565307617183
CY0002R,CY,33.0578,35.038,2.198,0.97416633,1.4216948,-0.7763052444458007
CZ0AKOB,CZ,14.4676,50.1222,15.762,11.759546,17.853424,2.0914240722656245
CZ0ALIB,CZ,14.4459,50.0073,11.784,17.013153,28.476263,16.69226304626465
CZ0AREP,CZ,14.4292,50.0881,24.094,17.013153,28.476263,4.382263046264647
CZ0ARIE,CZ,14.4427,50.0815,17.774,17.013153,28.476263,10.702263046264648
CZ0BBDN,CZ,16.6163,49.2027,19.498,5.671822,17.55191,-1.946089599609376
CZ0BBNY,CZ,16.6962,49.149,11.333,9.381678,10.819811,-0.5131891326904299
CZ0BZNO,CZ,16.0601,48.843,10.713,4.123577,11.331334,0.6183341140747078
CZ0CCBD,CZ,14.4657,48.9844,11.497,4.8396206,10.823043,-0.6739571304321288
CZ0CPRA,CZ,14.0004,49.0161,7.973,2.5790434,9.624574,1.6515737075805665
CZ0EPAO,CZ,15.7394,50.0422,11.597,6.063525,10.238101,-1.3588989944458003
CZ0JKOS,CZ,15.0803,49.5734,2.962,2.5952525,5.265705,2.303705108642578
CZ0KPRB,CZ,12.6154,50.3725,3.478,2.3477707,7.076701,3.5987011642456053
CZ0KSOM,CZ,12.6728,50.1728,10.061,3.699549,8.804826,-1.256174217224121
CZ0MJES,CZ,17.1902,50.2422,3.585,2.548564,5.7504067,2.1654067420959473
CZ0MOLJ,CZ,17.2381,49.6015,15.805,4.904616,17.74775,1.9427493286132815
CZ0PKUJ,CZ,13.6185,49.722,6.865,3.889052,7.6724257,0.8074257469177244
CZ0PPLL,CZ,13.3682,49.7701,11.753,6.401515,9.765212,-1.987787940979004
CZ0PPLV,CZ,13.4234,49.7686,9.451,5.6725698,9.925497,0.4744970550537104
CZ0SKLS,CZ,14.106,50.1674,11.397,5.3037577,8.967588,-2.429411575317383
CZ0SMBO,CZ,14.9139,50.4286,13.969,5.618391,10.931375,-3.0376254501342768
CZ0TBKR,CZ,18.5386,49.5026,3.458,2.7159834,4.4495792,0.9915792388916014
CZ0TCER,CZ,17.5419,49.7771,4.448,2.3127682,5.3094134,0.8614134330749508
CZ0TCTN,CZ,18.6097,49.749,16.768,7.1677604,11.180822,-5.587177627563477
CZ0TFMI,CZ,18.3511,49.6718,12.232,5.652056,13.676851,1.4448512725830085
CZ0TOFF,CZ,18.2637,49.8392,15.117,9.291241,16.19158,1.074579818725585
CZ0TOPO,CZ,18.1593,49.8253,11.761,5.988589,14.971167,3.210166610717774
CZ0TSTD,CZ,18.0893,49.7209,10.09,5.2861586,11.158201,1.0682012176513673
CZ0TVER,CZ,18.4229,49.9247,10.581,7.381509,15.351257,4.7702573242187505
CZ0UDCM,CZ,14.2188,50.7742,15.986,4.30354,15.1834955,-0.8025044784545905
CZ0ULOM,CZ,13.6734,50.5858,8.945,10.843421,11.643187,2.698186569213867
CZ0UMOM,CZ,13.6453,50.5104,16.165,10.843421,11.643187,-4.521813430786132
CZ0USNZ,CZ,14.0868,50.7894,6.839,4.605598,7.6854844,0.846484409332275
CZ0UTUS,CZ,13.3276,50.3766,8.671,3.7587278,7.4265175,-1.2444825134277337
CZ0UULK,CZ,14.0412,50.6835,8.838,6.5262547,14.799772,5.961772262573243
CZ0UULM,CZ,14.0431,50.6611,19.477,6.5262547,14.799772,-4.677227737426758
CZ0ZZLN,CZ,17.6672,49.2329,9.643,5.155836,11.624749,1.9817491836547845
DEBB021,DE,13.0602,52.4014,10.89,6.1176753,13.052332,2.162331924438476
DEBB048,DE,12.8095,52.9319,8.064,3.4768226,9.180759,1.1167594299316406
DEBB053,DE,14.0152,52.5639,4.678,4.276308,6.3046403,1.626640293121338
DEBB055,DE,12.5523,52.4204,7.827,4.5818524,7.86611,0.03910984802246098
DEBB063,DE,11.7385,52.9988,5.844,3.4926229,5.7448773,-0.09912266159057648
DEBB064,DE,14.3345,51.7468,9.123,5.448967,9.639991,0.5169908065795905
DEBB065,DE,12.5614,52.1942,3.936,3.4831913,4.3748446,0.43884455108642584
DEBB066,DE,14.0569,51.8975,4.783,3.8640263,5.5074515,0.7244515342712399
DEBB075,DE,13.1237,52.4842,8.04,8.432491,9.5364485,1.4964484786987313
DEBB083,DE,14.3764,51.5645,7.052,5.731969,8.606315,1.5543146591186527
DEBB086,DE,13.4243,52.3497,8.969,8.59585,11.950236,2.981236320495606
DEBB092,DE,14.526,52.3347,8.492,4.938845,8.054999,-0.43700064849853604
DEBE010,DE,13.3493,52.543,17.519,15.342328,17.420185,-0.09881491088867023
DEBE018,DE,13.3488,52.4858,14.987,14.66454,17.285236,2.298236358642578
DEBE027,DE,13.3681,52.3984,8.252,7.3395395,9.63892,1.386919830322265
DEBE032,DE,13.2251,52.4732,7.625,11.429692,8.758597,1.1335973739624023
DEBE034,DE,13.4308,52.4895,15.592,12.89599,17.662783,2.0707826690673823
DEBE051,DE,13.4831,52.6442,8.786,8.526828,8.473359,-0.3126408920288082
DEBE056,DE,13.6471,52.4477,7.53,8.414287,8.162762,0.6327616882324216
DEBE062,DE,13.2961,52.6533,6.685,8.548691,10.753758,4.068758430480957
DEBE066,DE,13.5295,52.4853,12.121,12.472376,13.014912,0.8939116516113277
DEBE068,DE,13.4188,52.5136,15.72,15.196546,17.359146,1.6391461181640619
DEBW009,DE,8.6767,49.4195,11.995,9.698934,13.900009,1.9050091552734383
DEBW010,DE,8.7001,49.3007,9.845,6.199488,9.878229,0.03322914123535092
DEBW013,DE,9.2297,48.8088,17.167,12.137712,17.610397,0.4433973388671859
DEBW015,DE,9.2248,49.1655,16.991,10.589073,15.681613,-1.3093870315551754
DEBW019,DE,9.979,48.3968,15.591,7.4519114,14.605923,-0.9850773010253899
DEBW023,DE,7.6333,47.5882,10.824,10.210254,8.937317,-1.8866831054687498
DEBW024,DE,9.1728,48.8992,13.901,12.970316,14.2411785,0.3401785125732424
DEBW027,DE,9.2073,48.4889,14.979,4.399912,9.223551,-5.75544920349121
DEBW029,DE,10.0963,48.8479,13.469,4.593044,12.707208,-0.7617923202514643
DEBW031,DE,7.7645,47.8099,2.745,2.86336,2.4248846,-0.3201154422760011
DEBW033,DE,8.6655,48.889,16.645,4.6761274,13.121439,-3.5235610198974605
DEBW038,DE,9.4857,47.6601,13.929,6.021751,9.384387,-4.5446129837036136
DEBW039,DE,8.4636,48.0487,9.236,3.6392152,7.975772,-1.2602280960083014
DEBW042,DE,9.2294,48.6775,16.045,10.167945,16.586699,0.5416985321044905
DEBW046,DE,9.8003,48.0899,10.455,4.517468,9.3082695,-1.1467304992675782
DEBW052,DE,9.1693,47.6644,13.411,6.2326307,10.973144,-2.437856422424316
DEBW059,DE,9.6579,49.6348,8.861,4.192014,7.282332,-1.5786680564880378
DEBW073,DE,7.568,47.819,12.248,6.931838,6.8566313,-5.3913687210083
DEBW076,DE,8.2202,48.7731,9.21,3.8649013,8.439081,-0.7709188079833993
DEBW081,DE,8.3556,49.0286,12.388,12.423902,13.633508,1.2455077285766603
DEBW084,DE,7.8321,48.0015,11.233,7.88181,9.818543,-1.4144565658569341
DEBW087,DE,9.2076,48.3458,4.076,2.664759,4.008441,-0.0675590286254879
DEBW107,DE,9.0512,48.5077,12.992,5.8531637,10.977827,-2.014172927856446
DEBW112,DE,8.9044,48.6456,8.126,7.62181,7.3540487,-0.7719512710571284
DEBY004,DE,9.1715,49.8694,9.46,5.308925,8.631167,-0.8288325881958016
DEBY005,DE,9.118,49.9915,16.848,8.151792,15.459015,-1.388985107421874
DEBY007,DE,10.8884,48.3766,16.797,8.420293,14.29056,-2.506440231323243
DEBY009,DE,10.8877,49.8983,15.435,4.820461,12.164833,-3.2701669311523442
DEBY012,DE,12.8293,48.1772,15.73,5.9739323,13.124332,-2.605667572021485
DEBY013,DE,12.7814,48.1828,10.837,5.102874,8.377844,-2.4591561431884763
DEBY020,DE,11.8975,50.3206,10.558,4.1917357,9.01039,-1.5476097183227537
DEBY030,DE,11.9488,48.9042,13.003,4.444098,11.170127,-1.8328730850219728
DEBY031,DE,10.3066,47.7251,13.26,5.441859,11.419417,-1.8405826187133787
DEBY032,DE,11.4426,50.1031,13.212,3.814961,10.984665,-2.2273350830078122
DEBY039,DE,11.5547,48.1545,17.945,19.455505,23.091022,5.146022491455078
DEBY049,DE,11.7778,48.8532,6.852,4.144114,7.950945,1.098944900512695
DEBY052,DE,10.0083,48.3971,19.241,7.4036436,14.537195,-4.703804794311523
DEBY058,DE,11.0248,49.4622,18.595,12.277507,18.077843,-0.5171572875976551
DEBY067,DE,12.1281,49.322,12.702,4.864884,11.911393,-0.790606834411621
DEBY068,DE,10.2321,50.0484,14.675,6.202207,13.240297,-1.434702682495118
DEBY072,DE,12.5489,49.4385,4.891,2.7528965,3.6705046,-1.2204954299926758
DEBY075,DE,12.1594,49.679,18.186,5.528614,14.524789,-3.6612111434936523
DEBY088,DE,12.5382,48.0217,12.514,4.144675,8.45448,-4.059519828796386
DEBY089,DE,11.648,48.1732,12.78,16.821037,13.214734,0.4347340774536139
DEBY099,DE,10.9031,48.326,11.814,7.5622053,9.931177,-1.8828228607177735
DEBY109,DE,11.2202,47.9688,4.709,3.8462956,3.8175023,-0.8914977397918697
DEBY113,DE,10.9635,49.6059,10.658,6.222064,11.355659,0.6976585311889654
DEBY118,DE,13.422,48.5736,22.176,5.9283514,20.967812,-1.2081884155273421
DEBY122,DE,10.4366,47.5411,6.142,1.8295615,3.5535762,-2.5884237689971927
DEBY124,DE,10.325,49.4441,7.069,3.7189429,6.883025,-0.18597483062744136
DEBY187,DE,10.5977,48.9522,10.53,3.6913319,9.780183,-0.749817161560058
DEBY188,DE,11.0279,49.3227,14.707,8.318323,13.761002,-0.9459984130859382
DEBY189,DE,11.4644,48.1817,14.669,13.664279,13.866256,-0.8027442398071294
DEHB001,DE,8.8158,53.0772,14.687,10.634799,11.058022,-3.628978454589843
DEHB002,DE,8.917,53.06,13.381,9.132436,12.204361,-1.1766390380859377
DEHB004,DE,8.6255,53.1809,12.578,12.10425,12.115547,-0.46245281982421815
DEHB005,DE,8.5694,53.5625,15.232,13.603032,13.474171,-1.7578293151855462
DEHB012,DE,8.7351,53.1317,16.64,10.599121,10.895043,-5.74495662689209
DEHE001,DE,8.6646,49.8723,12.756,10.755729,13.420838,0.6648383560180662
DEHE005,DE,8.5425,50.1018,27.576,12.739639,19.927082,-7.648917938232422
DEHE008,DE,8.7463,50.1253,19.833,16.309483,20.760166,0.9271661682128922
DEHE011,DE,8.9216,50.1358,15.204,11.039844,13.600523,-1.6034770050048834
DEHE013,DE,9.4834,51.3142,13.726,7.3257966,12.498055,-1.2279445419311532
DEHE018,DE,8.4515,50.0103,16.751,16.296597,17.299562,0.5485624542236316
DEHE020,DE,8.5006,50.5672,18.774,6.6545596,14.715546,-4.058454345703126
DEHE022,DE,8.245,50.0503,16.743,15.384324,16.796679,0.05367854309082176
DEHE024,DE,9.7746,51.2918,3.804,3.4581082,3.7539368,-0.050063232421874826
DEHE026,DE,9.3994,50.1644,3.874,3.870343,4.2815504,0.40755040740966786
DEHE028,DE,8.8173,49.6535,4.589,4.2807055,5.0104713,0.4214713439941402
DEHE030,DE,8.7693,50.8043,15.491,5.708338,8.961502,-6.529497924804687
DEHE032,DE,9.8003,50.97,10.086,3.7452283,6.666445,-3.4195552215576175
DEHE039,DE,9.4594,50.7704,4.238,4.239187,4.6202126,0.3822125549316402
DEHE042,DE,8.6844,50.533,10.014,8.144909,9.729709,-0.2842913284301751
DEHE043,DE,8.5168,49.8252,10.28,9.72567,10.336876,0.05687591552734439
DEHE044,DE,8.061,50.3832,16.66,5.5386705,12.512204,-4.147795829772949
DEHE045,DE,9.002,49.6725,11.734,3.7047884,6.6781707,-5.055829319000244
DEHE050,DE,9.2712,51.3608,4.642,5.3393054,8.164038,3.522037704467773
DEHE051,DE,9.9359,50.4977,2.944,2.8420126,2.9035285,-0.040471548080444286
DEHE052,DE,8.4461,50.2219,3.874,4.974032,8.806155,4.932155204772949
DEHE060,DE,9.0318,51.1548,3.536,3.7070997,3.8375077,0.30150772476196286
DEHE105,DE,8.4917,50.5751,13.674,5.849127,9.456503,-4.2174970855712886
DEHH008,DE,9.9679,53.5641,16.879,23.00285,17.92502,1.0460202178955065
DEHH047,DE,10.1106,53.6307,10.298,10.562347,10.342586,0.044585563659667926
DEHH050,DE,9.8572,53.4809,8.477,6.9979515,6.780317,-1.6966831703186038
DEHH059,DE,9.9906,53.5079,16.945,23.00285,17.92502,0.9800202178955075
DEHH079,DE,9.9448,53.5453,21.327,23.00285,17.92502,-3.401979782104494
DEMV004,DE,12.0647,53.8178,4.115,3.167796,3.601816,-0.5131840610504153
DEMV007,DE,12.1741,54.1616,7.022,7.200188,6.652516,-0.3694841117858889
DEMV012,DE,14.2574,53.5205,4.173,2.7464747,4.834403,0.6614030380249023
DEMV017,DE,11.3733,53.3074,4.611,3.1592984,4.3597198,-0.2512802467346189
DEMV019,DE,12.1755,53.7818,5.895,3.1493149,6.164486,0.2694859313964848
DEMV021,DE,12.08,54.1713,9.509,11.695948,13.202729,3.693729225158691
DEMV024,DE,12.4639,53.3963,4.252,3.2467337,3.952865,-0.2991351146697996
DEMV026,DE,13.3421,54.3235,4.223,3.1012874,4.538108,0.3151078720092775
DENI011,DE,10.4736,52.2269,8.256,8.225186,11.453365,3.197365325927734
DENI016,DE,10.4813,51.9016,6.984,4.543779,6.2929025,-0.6910975303649902
DENI020,DE,10.8164,52.4408,10.154,6.1965723,11.48379,1.329790397644043
DENI028,DE,10.2385,51.5076,6.689,4.061857,7.272818,0.5838180885314941
DENI029,DE,7.2073,53.3623,10.032,11.390969,11.656169,1.6241689376831054
DENI031,DE,8.0906,53.5962,7.177,6.5724597,7.1602693,-0.01673073959350546
DENI038,DE,8.0529,52.2553,11.417,10.275721,10.738095,-0.678904716491699
DENI041,DE,9.0626,52.1702,8.081,5.3552213,8.787302,0.7063020172119145
DENI042,DE,9.9498,51.5511,8.514,6.3820353,9.303992,0.7899922714233405
DENI043,DE,7.3175,52.4986,9.797,6.486863,10.043448,0.24644844818115175
DENI051,DE,10.6125,51.7582,3.192,2.5662954,3.5686135,0.3766135292053221
DENI052,DE,9.623,52.8294,7.862,5.3827214,7.772013,-0.08998681259155283
DENI054,DE,9.7061,52.3629,11.361,10.28514,11.008614,-0.3523864135742194
DENI058,DE,7.214,53.7153,5.313,5.6489315,6.149199,0.8361990089416507
DENI059,DE,8.8012,53.8302,8.025,13.542239,8.586893,0.5618930816650387
DENI060,DE,11.1671,52.957,6.688,3.5764608,7.1327868,0.4447867507934573
DENI062,DE,10.4565,53.247,9.651,5.830855,9.894489,0.24348928833007832
DENI063,DE,9.685,53.5242,9.176,12.90301,10.541437,1.3654371490478514
DENI077,DE,9.5546,51.7088,4.841,3.6431398,6.215097,1.3740969505310057
DENW002,DE,7.3314,51.6414,12.987,12.4789095,13.082184,0.0951838378906249
DENW006,DE,7.5698,51.5922,15.129,14.211549,13.77284,-1.3561604537963863
DENW008,DE,7.4574,51.5369,17.547,15.6991005,16.794891,-0.7521086425781256
DENW010,DE,7.6938,51.5475,12.384,13.477885,12.040565,-0.3434354629516605
DENW022,DE,7.1019,51.5336,16.441,18.455147,16.40974,-0.03125955200195207
DENW024,DE,6.981,51.4965,18.108,18.058962,18.491978,0.3839776916503901
DENW029,DE,7.2086,51.403,11.785,14.953667,10.538116,-1.2468835449218751
DENW038,DE,6.8651,51.4535,17.909,20.519648,19.935066,2.0260662231445323
DENW053,DE,6.8846,51.0193,15.453,18.125015,18.209747,2.7567473144531256
DENW059,DE,6.9851,50.8899,17.781,17.513708,18.890049,1.1090489807128918
DENW062,DE,7.0827,50.7536,18.795,13.287586,17.338844,-1.4561557006835955
DENW064,DE,6.281,50.6532,4.791,4.3048453,3.5910456,-1.1999543819427494
DENW065,DE,8.1919,50.9303,3.938,4.322737,3.6891026,-0.24889735031127946
DENW066,DE,6.1958,51.3269,13.377,12.566234,12.756117,-0.620883132934571
DENW068,DE,8.148,51.5707,7.045,6.9798656,7.0676785,0.02267845153808601
DENW071,DE,6.7324,51.2492,15.904,23.583797,20.86906,4.965060516357422
DENW078,DE,6.8199,51.3034,15.646,16.911974,15.530629,-0.11537084197998126
