Country,RMSE_Raw,RMSE_Corrected,MAE_Raw,MAE_Corrected,Bias_Raw,Bias_Corrected,R2_Raw,R2_Corrected,N
LV,0.2711430053710937,0.05231614303588872,0.2711430053710937,0.05231614303588872,-0.2711430053710937,0.05231614303588872,,,1
FI,0.3934652008595614,0.09879349853790208,0.3915636533498764,0.09710486292839049,-0.3915636533498764,0.09710486292839049,1.0,1.0,2
DK,2.0354464340209955,0.1988131713867194,2.0354464340209955,0.1988131713867194,-2.0354464340209955,0.1988131713867194,,,1
EE,1.6480389164328724,0.5909875969500048,1.081525267982483,0.3888325059890748,-1.0573038244247437,0.3108189439773559,0.9327649648088486,0.9753421885873569,5
CY,1.2238336663246154,0.7763052444458007,1.2238336663246154,0.7763052444458007,-1.2238336663246154,-0.7763052444458007,,,1
HU,8.392434773737802,1.4965218922417594,8.121086591720582,1.379715675354004,-8.121086591720582,-1.379715675354004,0.8900777665363747,0.8994437183340834,3
BE,2.182299976566084,1.8669623026530486,1.674016596761243,1.4416924813369223,-0.32411953834007534,0.504144673446129,0.8762458651613636,0.8983839876399767,29
SE,4.14648669075501,1.9867980171546145,2.7576899624400664,1.537863405889935,0.9037690425978765,1.4254751833015018,0.5102675078872855,0.9719594706918946,9
DE,4.916436477139756,2.0878841970714688,3.6097571359114218,1.4471398555322128,-2.9438460036537863,-0.3569191911784086,0.44303462764327356,0.8208708526567029,220
AD,24.65521773433685,2.224793228149416,24.65521773433685,2.224793228149416,-24.65521773433685,2.224793228149416,,,1
NL,6.215298163636799,2.5162856320477487,4.256983423868816,1.923053059805007,3.887461741492862,1.755365734736125,0.6170942334242122,0.8970352953409496,42
HR,17.552038078308104,2.68281639099121,17.552038078308104,2.68281639099121,-17.552038078308104,-2.68281639099121,,,1
CH,5.779462438065053,2.8171478492971946,4.977564537525177,2.1695358781814575,-4.386751524925232,-1.4873883051872252,0.4494574190556825,0.7954152051420883,16
FR,6.018510020183085,3.0890910950780444,4.787435563928941,2.314090171316091,-3.161319054771872,-0.47167279406856083,0.5069199943756499,0.7122160618514238,136
NO,4.173051845072414,3.173970803661548,2.824252871751785,1.7917255066633224,-2.01481330037117,-1.3689263278245924,0.8694277597449205,0.7715534340992511,4
LU,4.076328348171589,3.2152780489090227,3.2160371082305907,2.3414121406555175,-3.2160371082305907,-2.3414121406555175,0.8916014270772454,0.9076379937317055,5
LT,3.9587106935780247,3.699319294473854,2.7754104909896853,2.7866564271450045,-2.0844951047897338,-2.3248356058597563,0.5923598829029698,0.7208358777964242,4
AT,6.702409310845456,4.198849084533944,5.5510313723802565,3.189768147659302,-5.44336816751957,-1.6736428656578064,0.4131802003436283,0.4327338013214632,80
CZ,6.211050255792755,4.2059313544735994,5.217408910380469,2.8437829818725593,-4.8214325737953185,1.1750974358452693,0.38930040877728767,0.5471678345004373,36
PT,5.754688028858587,4.209034897161765,4.2237090716362,3.477148282187325,-0.5476959058897835,2.7945503796168745,0.5577788921779003,0.823424913626593,14
PL,6.469171676088543,5.078056335282264,5.638142870872254,3.6927594646023167,-5.373081080713581,2.8772680371499835,0.47529226039310984,0.7420536883278249,62
IT,10.02684371446808,5.82955766807254,7.9550028428343165,4.063263817305417,-5.466352083422474,2.0508500063198127,0.16224290663726681,0.614332943171305,194
IE,4.638254855887011,5.896587169648141,4.28831232881546,5.303683293819427,-1.3023451123237613,-1.1233830008506778,0.6923502887565641,0.5987336215669089,4
GR,13.669681128586346,7.0489331759919125,8.74070874786377,6.942759356180827,8.313786664326985,-6.942759356180827,0.7898524823055689,0.9728844943348492,3
ES,10.535782902079964,8.206406035208355,5.796043809548501,5.829092186635539,-0.7255092682492352,4.593177416524579,0.4153093393988467,0.7723678406983674,124
BG,13.697776719996332,10.843068028288995,12.190578499412538,9.096981231689451,-11.14030978679657,2.6501125335693354,0.0005520784086138272,0.001415830153349874,10
TR,19.59324597568139,19.818700045776666,13.84132112956047,11.963697203477224,-11.254516967217128,-1.3889318089485172,0.20373059489618184,0.1881100281417442,24
