Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2023,1031,1031,0,8.067484580705077,5.520724764709445,-3.4495329464120155,0.5514735898886092,0.3041231203446299,-0.3307317670040823,5.630269915201059,3.310244237293212,0.9369941830956507,0.7672056712525712,0.5886045420021084,0.3518542655067826
