Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
AT72710,AT,10.7441,47.4476,10.992,2.2716267,9.483485,-1.508514778137208
AT72912,AT,12.766,46.8191,11.239,2.713531,8.675902,-2.563097633361817
AT80503,AT,9.9267,47.5292,3.728,3.1596618,3.1320646,-0.5959354190826418
AT900KE,AT,16.4761,48.1567,19.45,15.871045,18.55325,-0.8967506408691399
AT900ZA,AT,16.3571,48.249,13.583,13.85946,15.854735,2.2717353744506834
AT90AKC,AT,16.3498,48.2191,16.528,13.85946,15.854735,-0.6732646255493151
AT90FLO,AT,16.397,48.2611,19.288,13.85946,15.854735,-3.4332646255493167
AT90LOB,AT,16.5256,48.1621,10.569,8.98013,8.429871,-2.139129394531251
AT9BELG,AT,16.3614,48.1744,21.494,17.455778,19.353687,-2.1403127136230466
AT9GAUD,AT,16.3393,48.1871,21.316,17.455778,19.353687,-1.9623127136230458
AT9JAEG,AT,16.2972,48.2702,7.759,7.7937403,10.107154,2.3481538925170895
AT9KEND,AT,16.3098,48.205,17.136,13.85946,15.854735,-1.2812646255493156
AT9LIES,AT,16.3001,48.1412,16.115,17.455778,19.353687,3.2386872863769547
AT9SCHA,AT,16.3016,48.2354,10.052,13.85946,15.854735,5.802735374450684
AT9STAD,AT,16.4583,48.2264,18.102,11.974077,16.363974,-1.7380263824462894
BETB004,BE,4.3478,50.8521,23.375,22.529106,19.349566,-4.025434494018555
BETB006,BE,4.3744,50.8386,25.479,22.529106,19.349566,-6.129434494018554
BETB011,BE,4.2887,50.8578,13.867,16.036966,14.444364,0.5773635940551749
BETMEU1,BE,4.3957,50.895,18.379,22.529106,19.349566,0.970565505981444
BETN016,BE,5.164,51.2337,12.544,9.769229,12.385166,-0.15883383178710986
BETN027,BE,5.6067,51.1337,11.396,8.613961,11.076966,-0.3190337142944344
BETN029,BE,2.5823,51.0163,9.581,8.933343,12.275216,2.694216102600098
BETN035,BE,4.8376,50.9776,10.898,10.207524,13.261833,2.363833190917969
BETN040,BE,4.2252,50.7681,10.089,12.850913,10.614093,0.5250928268432613
BETN052,BE,3.3225,50.8149,14.139,12.345393,16.942875,2.8038749084472663
BETN054,BE,5.1032,50.7117,9.96,7.2746315,11.522063,1.5620632553100577
BETN060,BE,3.4576,50.6167,10.025,12.351639,11.340455,1.315455055236816
BETN066,BE,6.0023,50.6289,6.905,6.1070313,5.9209127,-0.9840872573852542
BETN070,BE,3.9397,50.4652,18.422,13.609421,19.86845,1.4464501647949213
BETN073,BE,4.9884,50.5027,7.536,8.215792,8.06949,0.5334904327392582
BETN085,BE,6.0017,50.3032,5.27,4.2495294,4.697409,-0.5725908470153804
BETN093,BE,5.2352,50.2745,7.547,5.2476053,7.1599116,-0.3870883674621579
BETN100,BE,4.5948,50.0957,4.957,4.302557,4.6839685,-0.2730314559936522
BETN113,BE,5.593,50.027,5.166,3.975801,4.4121833,-0.7538167152404789
BETN121,BE,5.2024,49.8771,5.03,3.7748768,4.330102,-0.6998980331420901
BETN132,BE,5.6304,49.7193,5.843,4.057014,5.2538614,-0.5891385726928711
BETR001,BE,4.3341,50.8497,25.091,22.529106,19.349566,-5.741434494018556
BETR012,BE,4.3586,50.7966,10.795,11.643797,15.642907,4.84790714263916
BETR020,BE,4.4367,50.9414,19.196,17.176048,17.67954,-1.516459365844728
BETR221,BE,5.6278,50.6584,19.402,12.560344,16.818415,-2.5835853118896495
BETR222,BE,5.5702,50.6134,16.265,14.907752,19.478271,3.2132714843749994
BETR501,BE,4.4522,50.4093,22.187,13.629844,20.713316,-1.473684036254884
BETR502,BE,4.4587,50.429,18.916,13.629844,20.713316,1.7973159637451168
BETR801,BE,4.4318,51.2097,24.754,27.539095,17.373753,-7.380247406005861
BG0040A,BG,23.311,42.7323,24.281,8.5390005,21.01713,-3.2638701019287097
BG0041A,BG,25.5935,42.0564,20.465,4.7676716,12.9620285,-7.502971496582031
BG0043A,BG,23.5574,43.208,16.485,3.3485298,15.428912,-1.0560878372192377
BG0045A,BG,25.9641,43.8514,22.925,11.096633,37.39618,14.47117919921875
BG0050A,BG,23.2968,42.6806,30.591,6.703939,33.339058,2.74805792236328
BG0051A,BG,24.7652,42.1429,7.108,7.779991,23.750103,16.64210299682617
BG0052A,BG,23.4002,42.6665,19.908,10.625846,31.437634,11.529633514404296
BG0057A,BG,25.6912,43.1265,18.733,3.2025902,13.923695,-4.809305389404297
BG0058A,BG,23.0978,42.0019,16.959,5.1172943,17.332317,0.37331735229492224
BG0075A,BG,27.9157,43.2244,31.383,5.2561026,13.823151,-17.559849365234374
CH0002R,CH,6.9445,46.8131,10.235,4.510037,8.480263,-1.7547372436523432
CH0003R,CH,8.9047,47.4798,9.557,5.056165,7.4895577,-2.0674422569274906
CH0004R,CH,6.9792,47.0495,3.683,3.4035468,4.105928,0.4229279441833498
CH0005A,CH,8.6134,47.4029,19.042,10.384035,14.88569,-4.156310264587404
CH0005R,CH,8.4633,47.0674,4.206,6.9756308,8.742072,4.536072105407714
CH0008A,CH,7.5833,47.5411,14.681,13.071445,15.61335,0.9323499145507821
CH0010A,CH,8.5304,47.3776,20.753,17.39745,20.646381,-0.10661862182617199
CH0011A,CH,8.9571,46.0111,21.064,8.896749,13.779321,-7.28467928314209
CH0017A,CH,7.5821,47.5659,18.538,13.071445,15.61335,-2.924650085449219
CH0019A,CH,9.3944,47.4067,5.183,7.6403227,4.835439,-0.3475607948303221
CH0022A,CH,8.3007,47.0677,14.561,11.952068,14.676278,0.11527811431884771
CH0024A,CH,7.1483,46.139,13.436,3.8126466,12.102546,-1.333454261779785
CH0033A,CH,8.9339,46.1603,14.252,5.5293174,9.462522,-4.78947844696045
CH0043A,CH,8.9673,46.0255,17.972,8.896749,13.779321,-4.192679283142091
CH0050A,CH,6.0742,46.2311,13.526,5.3471627,12.008022,-1.5179776916503904
CH0051A,CH,6.0052,46.1626,9.42,6.400928,6.780891,-2.639109058380127
CY0002R,CY,33.0578,35.038,3.033,0.97871673,1.361177,-1.6718230323791503
CZ0AKOB,CZ,14.4676,50.1222,16.907,11.338223,17.210526,0.30352551269531247
CZ0ALIB,CZ,14.4459,50.0073,14.486,15.706666,26.351776,11.865776123046874
CZ0AREP,CZ,14.4292,50.0881,24.045,15.706666,26.351776,2.3067761230468733
CZ0ARIE,CZ,14.4427,50.0815,19.751,15.706666,26.351776,6.600776123046874
CZ0BBDN,CZ,16.6163,49.2027,21.342,6.3915668,19.873377,-1.4686231536865222
CZ0BBNY,CZ,16.6962,49.149,13.017,12.026605,13.812738,0.7957384185791021
CZ0BZNO,CZ,16.0601,48.843,11.652,4.238587,11.680938,0.028937767028809347
CZ0CCBD,CZ,14.4657,48.9844,11.859,5.91946,13.262993,1.4039928588867188
CZ0CPRA,CZ,14.0004,49.0161,9.131,2.6522648,9.924583,0.7935834350585935
CZ0EPAO,CZ,15.7394,50.0422,13.272,7.4852295,12.629825,-0.642175361633301
CZ0JKOS,CZ,15.0803,49.5734,3.62,2.9614015,5.974221,2.3542212295532225
CZ0KPRB,CZ,12.6154,50.3725,3.845,2.8306582,7.152001,3.3070009040832518
CZ0KSOM,CZ,12.6728,50.1728,11.427,4.723857,11.245826,-0.18117423248290976
CZ0MJES,CZ,17.1902,50.2422,4.399,2.4252212,5.410544,1.0115439186096191
CZ0MOLJ,CZ,17.2381,49.6015,17.669,5.201871,18.909416,1.2404161987304683
CZ0PKUJ,CZ,13.6185,49.722,7.66,5.246912,9.086554,1.4265535736083983
CZ0PPLL,CZ,13.3682,49.7701,13.11,8.835646,13.465861,0.35586132049560604
CZ0PPLV,CZ,13.4234,49.7686,9.749,8.263774,12.807141,3.0581413040161127
CZ0SKLS,CZ,14.106,50.1674,13.455,7.33294,12.388447,-1.066553192138672
CZ0SMBO,CZ,14.9139,50.4286,14.245,6.6244802,13.638205,-0.6067954254150383
CZ0TBKR,CZ,18.5386,49.5026,4.325,2.9571736,4.7456408,0.42064075469970685
CZ0TCER,CZ,17.5419,49.7771,4.981,2.437879,5.5438905,0.5628904762268068
CZ0TCTN,CZ,18.6097,49.749,17.625,9.607874,14.917889,-2.707111358642578
CZ0TFMI,CZ,18.3511,49.6718,13.775,6.4948144,15.742318,1.9673181533813473
CZ0TOFF,CZ,18.2637,49.8392,17.002,10.627393,25.550188,8.548188064575196
CZ0TOPO,CZ,18.1593,49.8253,13.094,6.291636,15.761413,2.667412620544434
CZ0TSTD,CZ,18.0893,49.7209,12.57,5.5813646,11.765896,-0.8041041564941409
CZ0TVER,CZ,18.4229,49.9247,13.009,8.398855,19.149202,6.1402023468017575
CZ0UDCM,CZ,14.2188,50.7742,16.759,4.5253897,16.058516,-0.7004844512939457
CZ0ULOM,CZ,13.6734,50.5858,9.613,12.616274,13.468403,3.8554028625488286
CZ0UMOM,CZ,13.6453,50.5104,17.593,12.616274,13.468403,-4.124597137451172
CZ0USNZ,CZ,14.0868,50.7894,7.677,5.0426254,8.383052,0.7060518722534184
CZ0UTUS,CZ,13.3276,50.3766,10.192,4.473128,8.813863,-1.3781371994018556
CZ0UULK,CZ,14.0412,50.6835,10.605,7.2815623,16.560177,5.955176849365234
CZ0UULM,CZ,14.0431,50.6611,20.025,7.2815623,16.560177,-3.464823150634764
CZ0ZZLN,CZ,17.6672,49.2329,11.466,5.999701,14.416506,2.9505058135986335
DEBB021,DE,13.0602,52.4014,12.997,6.6820693,14.351562,1.3545615463256837
DEBB048,DE,12.8095,52.9319,11.939,3.8044763,10.098871,-1.8401287689208985
DEBB053,DE,14.0152,52.5639,6.842,4.508112,6.6472163,-0.19478367996215784
DEBB055,DE,12.5523,52.4204,9.968,5.042954,8.663072,-1.304928367614746
DEBB063,DE,11.7385,52.9988,7.773,3.7777913,6.2045913,-1.568408725738525
DEBB064,DE,14.3345,51.7468,9.568,5.9457536,10.536325,0.9683254547119144
DEBB065,DE,12.5614,52.1942,5.969,3.7103295,4.632684,-1.336315769195557
DEBB066,DE,14.0569,51.8975,5.742,4.1645064,5.916492,0.17449198532104493
DEBB075,DE,13.1237,52.4842,9.594,9.334748,10.537888,0.9438875732421881
DEBB083,DE,14.3764,51.5645,8.553,6.169138,9.2405815,0.687581512451171
DEBB086,DE,13.4243,52.3497,12.033,7.8834844,10.976395,-1.056605346679687
DEBB092,DE,14.526,52.3347,9.544,5.6327953,9.204024,-0.3399756851196294
DEBE010,DE,13.3493,52.543,18.971,16.8947,19.185911,0.2149111785888671
DEBE018,DE,13.3488,52.4858,15.922,15.702832,18.52082,2.5988206176757807
DEBE027,DE,13.3681,52.3984,9.479,7.186225,9.144789,-0.3342112579345695
DEBE032,DE,13.2251,52.4732,10.299,12.393407,9.3974085,-0.9015915145874018
DEBE034,DE,13.4308,52.4895,16.989,13.667311,18.775965,1.7869647369384758
DEBE051,DE,13.4831,52.6442,10.266,8.917796,8.825337,-1.4406625900268555
DEBE056,DE,13.6471,52.4477,8.368,8.851822,8.546708,0.17870810699462858
DEBE062,DE,13.2961,52.6533,7.856,9.100695,11.015425,3.159424728393555
DEBE066,DE,13.5295,52.4853,13.12,13.195302,13.740118,0.6201180267333992
DEBE068,DE,13.4188,52.5136,16.088,16.248222,18.690496,2.6024964447021475
DEBW009,DE,8.6767,49.4195,14.436,11.486319,16.49816,2.062159408569336
DEBW010,DE,8.7001,49.3007,11.402,7.4304533,11.855648,0.45364804077148513
DEBW013,DE,9.2297,48.8088,19.156,13.922627,20.223228,1.067228454589845
DEBW015,DE,9.2248,49.1655,18.77,12.228856,18.133234,-0.636765975952148
DEBW019,DE,9.979,48.3968,18.003,8.970325,17.622845,-0.38015530395507824
DEBW023,DE,7.6333,47.5882,13.169,12.304984,10.722006,-2.4469941558837895
DEBW024,DE,9.1728,48.8992,16.466,15.682951,17.166748,0.7007480468749989
DEBW027,DE,9.2073,48.4889,18.195,5.316764,8.376316,-9.81868392944336
DEBW029,DE,10.0963,48.8479,15.12,5.6227307,15.608137,0.48813713073730547
DEBW031,DE,7.7645,47.8099,3.347,3.806262,3.18946,-0.15753996086120603
DEBW033,DE,8.6655,48.889,19.238,6.1096373,17.237814,-2.0001860504150386
DEBW038,DE,9.4857,47.6601,14.861,7.334794,10.343402,-4.517598091125489
DEBW039,DE,8.4636,48.0487,11.132,4.559527,10.035393,-1.096607238769531
DEBW042,DE,9.2294,48.6775,17.773,12.277152,20.058874,2.2858741302490238
DEBW046,DE,9.8003,48.0899,12.438,5.2016697,10.730203,-1.707797325134278
DEBW052,DE,9.1693,47.6644,15.129,7.530055,13.292898,-1.8361018218994136
DEBW059,DE,9.6579,49.6348,10.08,5.1155295,8.882408,-1.1975918579101563
DEBW073,DE,7.568,47.819,14.454,13.807871,13.632941,-0.8210587539672858
DEBW076,DE,8.2202,48.7731,11.66,5.062274,11.0967455,-0.5632545089721681
DEBW081,DE,8.3556,49.0286,15.093,15.025375,16.45464,1.3616394348144532
DEBW084,DE,7.8321,48.0015,14.158,9.993076,12.4617,-1.6962995605468745
DEBW087,DE,9.2076,48.3458,5.229,3.26302,4.8478694,-0.3811306037902833
DEBW107,DE,9.0512,48.5077,15.338,7.464768,14.025707,-1.3122927551269523
DEBW112,DE,8.9044,48.6456,9.805,9.710978,9.296464,-0.5085360336303708
DEBY004,DE,9.1715,49.8694,11.988,6.572439,10.695929,-1.292071426391601
DEBY005,DE,9.118,49.9915,20.052,9.716895,18.502676,-1.5493239898681637
DEBY007,DE,10.8884,48.3766,19.506,10.116857,17.20314,-2.3028597412109377
DEBY009,DE,10.8877,49.8983,17.555,5.9264884,14.999713,-2.555287055969238
DEBY012,DE,12.8293,48.1772,16.912,6.560981,14.450292,-2.461708366394042
DEBY013,DE,12.7814,48.1828,11.253,5.501205,9.008407,-2.244593360900879
DEBY020,DE,11.8975,50.3206,12.574,4.8930445,11.290796,-1.2832037200927733
DEBY030,DE,11.9488,48.9042,13.421,5.1774354,13.045077,-0.37592267608642516
DEBY031,DE,10.3066,47.7251,14.853,6.234261,13.11067,-1.74232991027832
DEBY032,DE,11.4426,50.1031,15.69,4.5272694,13.071638,-2.618361892700195
DEBY039,DE,11.5547,48.1545,20.275,22.531206,20.765234,0.49023399353027486
DEBY049,DE,11.7778,48.8532,7.901,4.640773,10.7817955,2.8807955017089846
DEBY052,DE,10.0083,48.3971,20.588,8.670046,17.060234,-3.527765930175782
DEBY058,DE,11.0248,49.4622,20.977,14.427881,24.767069,3.7900688629150387
DEBY067,DE,12.1281,49.322,14.056,5.4635625,13.399742,-0.6562578735351554
DEBY068,DE,10.2321,50.0484,17.14,7.2961473,15.624296,-1.5157038116455084
DEBY072,DE,12.5489,49.4385,5.019,3.0239158,3.9664516,-1.0525483551025392
DEBY075,DE,12.1594,49.679,19.96,6.2074943,16.355131,-3.6048688507080087
DEBY088,DE,12.5382,48.0217,12.953,4.74165,8.537028,-4.415971687316894
DEBY089,DE,11.648,48.1732,14.21,18.817318,14.662666,0.4526663208007804
DEBY099,DE,10.9031,48.326,13.119,8.9063425,11.671447,-1.4475531997680662
DEBY109,DE,11.2202,47.9688,5.459,4.7130814,4.616686,-0.8423141326904293
DEBY113,DE,10.9635,49.6059,12.18,7.608006,16.743837,4.563837356567383
DEBY118,DE,13.422,48.5736,22.466,6.2035336,22.087738,-0.3782619628906261
DEBY122,DE,10.4366,47.5411,5.952,1.8942297,3.6237319,-2.328268148422241
DEBY124,DE,10.325,49.4441,8.709,4.312411,7.958633,-0.7503670539855953
DEBY187,DE,10.5977,48.9522,11.635,4.2354174,8.477745,-3.157254943847656
DEBY188,DE,11.0279,49.3227,17.354,9.921303,16.410957,-0.943042663574218
DEBY189,DE,11.4644,48.1817,17.393,16.589779,16.780838,-0.6121619873046882
DEHB001,DE,8.8158,53.0772,17.579,11.933838,15.918149,-1.6608510055541998
DEHB002,DE,8.917,53.06,16.212,10.345014,13.863814,-2.3481856460571287
DEHB004,DE,8.6255,53.1809,15.058,12.466798,15.4690895,0.4110895080566408
DEHB005,DE,8.5694,53.5625,17.602,14.436938,14.367787,-3.234212638854981
DEHB012,DE,8.7351,53.1317,16.916,11.652675,14.897876,-2.0181242141723637
DEHE001,DE,8.6646,49.8723,15.333,12.859806,16.037655,0.7046548767089842
DEHE005,DE,8.5425,50.1018,28.235,14.84995,23.280518,-4.954482421874999
DEHE008,DE,8.7463,50.1253,21.202,18.001211,22.91484,1.7128406982421858
DEHE011,DE,8.9216,50.1358,18.391,12.359263,15.200065,-3.190935340881346
DEHE013,DE,9.4834,51.3142,15.35,8.605998,14.714994,-0.6350055694580075
DEHE018,DE,8.4515,50.0103,19.871,18.877182,19.96883,0.09783010864257946
DEHE020,DE,8.5006,50.5672,21.78,8.27812,18.39887,-3.3811295318603527
DEHE022,DE,8.245,50.0503,18.346,18.484097,20.127098,1.7810980834960937
DEHE024,DE,9.7746,51.2918,4.094,3.8124962,4.0977354,0.003735404968261413
DEHE026,DE,9.3994,50.1644,4.601,4.4220586,4.839302,0.23830206298828127
DEHE028,DE,8.8173,49.6535,5.371,4.913317,5.7079616,0.33696155929565386
DEHE030,DE,8.7693,50.8043,15.849,6.7882857,9.17787,-6.6711302032470705
DEHE032,DE,9.8003,50.97,11.811,4.2407174,7.112175,-4.698825012207031
DEHE039,DE,9.4594,50.7704,5.255,4.842199,5.2393794,-0.015620594024658097
DEHE042,DE,8.6844,50.533,12.093,9.932217,11.843155,-0.24984509277343747
DEHE043,DE,8.5168,49.8252,12.423,11.679571,12.364815,-0.05818524169921879
DEHE044,DE,8.061,50.3832,19.317,7.1430902,16.200724,-3.116276351928711
DEHE045,DE,9.002,49.6725,13.291,4.344111,5.7869782,-7.504021755218506
DEHE050,DE,9.2712,51.3608,5.471,6.154663,9.6021595,4.13115950012207
DEHE051,DE,9.9359,50.4977,3.318,3.1569695,3.1788785,-0.13912145423889166
DEHE052,DE,8.4461,50.2219,4.934,6.001887,8.797231,3.8632307205200194
DEHE060,DE,9.0318,51.1548,4.365,4.251144,4.3625298,-0.002470245361328338
DEHE105,DE,8.4917,50.5751,15.611,7.246772,14.447816,-1.1631841049194342
DEHH008,DE,9.9679,53.5641,18.296,24.761087,19.218637,0.9226374664306647
DEHH047,DE,10.1106,53.6307,10.529,11.7068405,11.461675,0.9326746902465821
DEHH050,DE,9.8572,53.4809,9.6,7.528059,6.3101907,-3.2898093223571774
DEHH059,DE,9.9906,53.5079,18.891,24.761087,19.218637,0.3276374664306658
DEHH079,DE,9.9448,53.5453,23.595,24.761087,19.218637,-4.376362533569335
DEMV004,DE,12.0647,53.8178,5.294,3.3448439,3.7852068,-1.50879320526123
DEMV007,DE,12.1741,54.1616,8.092,7.852243,7.2285943,-0.863405696868897
DEMV012,DE,14.2574,53.5205,5.0,3.0412214,5.353481,0.35348081588745117
DEMV017,DE,11.3733,53.3074,5.589,3.5401683,4.8818707,-0.7071292533874516
DEMV019,DE,12.1755,53.7818,6.69,3.376109,6.6227283,-0.06727165222168008
DEMV021,DE,12.08,54.1713,10.263,12.500531,11.735238,1.4722380752563478
DEMV024,DE,12.4639,53.3963,5.45,3.4464543,4.1778316,-1.2721683502197267
DEMV026,DE,13.3421,54.3235,4.929,3.4157486,4.580863,-0.3481370010375979
DENI011,DE,10.4736,52.2269,10.074,8.919997,14.628617,4.554617286682129
DENI016,DE,10.4813,51.9016,8.107,5.1390414,7.091581,-1.0154191322326653
DENI020,DE,10.8164,52.4408,11.606,6.8726625,12.772179,1.1661786499023439
DENI028,DE,10.2385,51.5076,8.058,4.588776,8.208633,0.15063342285156267
DENI029,DE,7.2073,53.3623,12.07,12.821921,13.114524,1.044523887634277
DENI031,DE,8.0906,53.5962,8.661,7.2836366,7.9441404,-0.7168595657348629
DENI038,DE,8.0529,52.2553,13.213,11.456856,13.396027,0.1830266113281258
DENI041,DE,9.0626,52.1702,8.959,5.8220387,9.575473,0.6164728317260746
DENI042,DE,9.9498,51.5511,10.359,7.3903737,12.836775,2.4777748260498047
DENI043,DE,7.3175,52.4986,12.16,7.519742,11.692148,-0.4678517913818361
DENI051,DE,10.6125,51.7582,4.095,2.7275727,3.7571476,-0.337852449417114
DENI052,DE,9.623,52.8294,8.911,5.8578644,8.472931,-0.4380690917968746
DENI054,DE,9.7061,52.3629,13.475,11.613856,12.398828,-1.0761724472045895
DENI058,DE,7.214,53.7153,6.749,6.1811895,6.731982,-0.017017768859862947
DENI059,DE,8.8012,53.8302,9.218,14.589045,9.191125,-0.026875083923339815
DENI060,DE,11.1671,52.957,8.087,3.8250134,7.6499557,-0.437044250488281
DENI062,DE,10.4565,53.247,11.231,6.3518124,10.8223915,-0.40860848999023425
DENI063,DE,9.685,53.5242,10.461,13.813938,11.256861,0.7958607330322263
DENI077,DE,9.5546,51.7088,5.717,4.0319915,6.456383,0.7393832283020023
DENW002,DE,7.3314,51.6414,15.179,13.574599,14.250018,-0.9289818801879886
DENW006,DE,7.5698,51.5922,17.987,15.508917,15.126276,-2.8607239837646468
DENW008,DE,7.4574,51.5369,20.82,16.485428,17.664732,-3.155268020629883
DENW010,DE,7.6938,51.5475,14.973,14.5553,12.984192,-1.9888081054687508
DENW022,DE,7.1019,51.5336,19.535,19.814165,17.592764,-1.9422360992431642
DENW024,DE,6.981,51.4965,22.663,19.844713,20.340101,-2.3228987579345706
DENW029,DE,7.2086,51.403,14.071,16.5549,11.593557,-2.477442642211914
DENW038,DE,6.8651,51.4535,19.967,22.333773,22.108812,2.1418123321533216
DENW053,DE,6.8846,51.0193,18.397,20.109951,20.963707,2.5667069702148453
DENW059,DE,6.9851,50.8899,21.075,21.087952,22.759335,1.684334564208985
DENW062,DE,7.0827,50.7536,20.191,16.05635,21.01062,0.819620117187501
DENW064,DE,6.281,50.6532,5.223,4.7038693,3.8981528,-1.3248471717834471
DENW065,DE,8.1919,50.9303,3.923,4.8704667,4.124446,0.20144591522216793
DENW066,DE,6.1958,51.3269,16.628,14.709945,15.680831,-0.947169044494629
DENW068,DE,8.148,51.5707,8.218,7.5377593,7.639303,-0.578696792602539
DENW071,DE,6.7324,51.2492,19.231,25.6809,22.67825,3.4472493591308577
DENW078,DE,6.8199,51.3034,18.733,18.370977,16.852978,-1.8800222473144537
