Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2022,429,429,0,3.323803780061909,2.4538563790576995,1.4452571404908363,0.8020888377723085,0.6433465036789328,0.4102047309846724,4.521138770437705,2.7980233363660623,2.378638990837933,0.8429366609242273,0.7105422143300857,-0.0912548940970252
