Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
ES1568A,ES,-3.8768,40.3242,54.914,55.882477,53.246975,-1.667025054931642
ES1572A,ES,-5.8728,43.3727,54.749,54.57308,45.36077,-9.388228820800784
ES1578A,ES,-3.2206,43.3825,55.435,71.60821,58.94299,3.507989349365232
ES1579A,ES,-4.0628,43.2644,48.454,70.228806,43.4313,-5.022698883056641
ES1588A,ES,1.193,41.9066,53.785,69.535034,54.08841,0.3034094238281284
ES1593A,ES,-6.2031,36.4606,73.956,83.306694,73.22221,-0.7337862548828156
ES1598A,ES,-3.1344,43.2129,47.606,70.17068,56.11104,8.50503820800781
ES1599A,ES,-2.155,43.2506,73.149,69.5303,73.31174,0.1627370605468741
ES1601A,ES,-7.0114,38.8876,55.553,69.17887,55.933952,0.3809523315429715
ES1602A,ES,-2.428,42.464,37.145,60.044144,44.57388,7.428879241943356
ES1604A,ES,2.6217,39.5645,74.569,38.176544,50.978252,-23.59074758911133
ES1611A,ES,-3.5914,40.0333,57.175,67.51823,63.127914,5.95291442871094
ES1612A,ES,-3.8689,40.4461,58.817,61.199642,58.761536,-0.05546435546875017
ES1616A,ES,-5.943,39.8437,64.445,68.41941,63.985767,-0.45923263549804005
ES1617A,ES,-0.4578,39.15,51.995,65.832565,53.68693,1.6919316101074244
ES1623A,ES,-0.4669,38.7064,57.647,77.07442,71.76135,14.114352539062502
ES1624A,ES,-0.6828,38.2422,60.439,69.304665,63.031776,2.592776428222656
ES1630A,ES,-6.0425,37.3408,53.647,60.344543,57.88893,4.241931274414064
ES1638A,ES,-5.9796,37.3472,45.829,61.116135,50.729065,4.900064941406249
ES1640A,ES,-5.8337,37.3425,61.493,64.485275,56.0409,-5.452098815917971
ES1641A,ES,-0.8936,41.6353,54.563,64.68342,44.0129,-10.550098693847659
ES1642A,ES,2.2386,41.9357,50.141,64.09431,57.10327,6.962271484375002
ES1644A,ES,-5.9915,37.3881,53.952,61.116135,50.729065,-3.222935058593748
ES1645A,ES,-3.575,40.4747,47.464,46.65286,43.782043,-3.6819565429687486
ES1648A,ES,-5.6635,36.2339,67.191,79.20823,69.280334,2.0893344726562475
ES1653A,ES,-5.9138,37.2845,56.253,65.59257,53.815994,-2.4370057373046876
ES1654A,ES,-5.6669,37.9943,60.506,79.56403,68.96111,8.455112976074219
ES1656A,ES,-3.7816,37.7826,69.324,73.69693,66.056946,-3.267054199218748
ES1666A,ES,1.2416,41.1174,60.468,61.692326,56.585846,-3.8821540527343785
ES1670A,ES,-1.2814,39.5586,64.607,73.62402,67.58814,2.981142395019532
ES1671A,ES,-0.8319,39.7081,63.87,76.05528,69.25914,5.38914001464844
ES1679A,ES,2.1874,41.3864,46.124,22.030483,22.567286,-23.556714462280276
ES1684A,ES,2.0425,41.4921,49.88,60.808113,42.90754,-6.972460632324221
ES1689A,ES,-0.4683,40.0542,56.147,75.74898,60.49623,4.349231079101564
ES1691A,ES,-0.6033,39.9306,62.795,76.489716,72.172424,9.377424316406248
ES1696A,ES,-1.9844,43.3028,52.791,69.96265,45.114746,-7.676253906249997
ES1709A,ES,-0.4414,38.9347,50.122,71.6606,61.56879,11.446790435791016
ES1711A,ES,-0.6972,38.7881,66.758,78.70079,83.637726,16.87972583007813
