Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2022,1065,1065,0,14.055704909900106,11.944040367491818,10.687334724834605,0.4940382372025688,0.2440737798182216,-1.0037821797546431,6.236805861032338,4.19707063591469,0.125711929693804,0.8102749151712438,0.6565454381557664,0.6054793868822814
