Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
FR09301,FR,-0.1355,46.8244,56.825,63.21282958984375,0.8328806206173862,52.64874073977014,-4.1762592602298625,0
FR09017,FR,-0.3234,45.6947,49.663,63.03096008300781,0.7993182668240166,50.38179776980358,0.7187977698035866,0
GB0644A,GB,-0.3396,51.421,52.172,45.38508987426758,0.901569192187799,40.91779881531407,-11.254201184685924,0
FR21050,FR,-0.4583,48.645,66.526,67.4671859741211,0.8737599948528288,58.95012806948289,-7.575871930517103,0
ES1826A,ES,-0.4608,39.5514,59.802,60.500770568847656,1.0424941334696258,63.07169838841548,3.2696983884154776,0
ES1623A,ES,-0.4669,38.7064,72.559,76.59687042236328,0.9298358909544368,71.22251925349971,-1.3364807465002857,0
ES1691A,ES,-0.6033,39.9306,61.501,74.66655731201172,0.943499898253742,70.44788922684025,8.946889226840248,0
FR23175,FR,-0.61,47.4301,57.475,62.85812759399414,0.8925623706403779,56.10479937931076,-1.3702006206892392,0
FR21040,FR,-1.0847,49.1164,56.273,66.2010498046875,0.8793725246412706,58.21538430065054,1.942384300650538,0
ES0012R,ES,-1.1008,39.0828,87.087,74.70215606689453,0.9331856858282084,69.71098274213082,-17.37601725786918,0
GB0863A,GB,-1.4069,54.8836,52.496,58.66529083251953,0.8264726924178313,48.485260865827534,-4.010739134172468,0
FR21035,FR,-1.6267,49.6364,60.292,70.46731567382812,0.8852000154520645,62.37766892333816,2.0856689233381616,0
FR23157,FR,-1.6903,47.1461,55.391,63.86220932006836,0.8675510824357563,55.40372882236415,0.0127288223641528,0
GB0851A,GB,-1.8306,52.5117,44.531,49.09762954711914,0.9191331203323704,45.1272574465664,0.5962574465664048,0
ES1882A,ES,-1.8687,38.1147,72.813,75.28739166259766,0.8920862783824407,67.16284903740794,-5.650150962592065,0
GB0861A,GB,-2.7367,52.2217,55.518,63.06028747558594,0.8869446552455728,55.93098493472028,0.4129849347202778,0
