Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
ES1353A,ES,-5.6796,43.2941,36.182,65.33998107910156,-15.350484308638128,49.98949677046343,13.80749677046343,0
ES1640A,ES,-5.8337,37.3425,62.705,67.99488830566406,-9.095771719293948,58.89911658637011,-3.8058834136298856,0
ES0013R,ES,-5.8974,41.2389,71.919,70.1495132446289,-7.394306334795649,62.755206909833255,-9.163793090166742,0
ES1593A,ES,-6.2031,36.4606,65.513,87.89149475097656,-8.925495032446216,78.96599971853034,13.452999718530336,0
ES1819A,ES,-6.3392,38.9062,57.145,68.32386016845703,-9.405292901581245,58.91856726687578,1.77356726687578,0
ES0017R,ES,-6.555,37.0519,63.714,74.51609802246094,-8.35647633823668,66.15962168422426,2.445621684224264,0
IE0147A,IE,-7.2681,52.6388,54.752,65.40672302246094,-8.700409261122601,56.706313761338336,1.9543137613383337,0
PT05007,PT,-7.9267,37.015,62.896,78.82887268066406,-9.19006070591187,69.63881197475219,6.742811974752186,0
PT01042,PT,-8.4569,41.5694,45.133,65.01956939697266,-16.60388739486771,48.415682002104944,3.2826820021049414,0
PT02022,PT,-8.6767,40.1828,62.355,65.04312133789062,-14.00673405267542,51.036387285215206,-11.318612714784791,0
PT02019,PT,-8.8917,39.9239,53.626,67.45799255371094,-14.12069593734324,53.337296616367695,-0.2887033836323027,0
IE0118A,IE,-9.2997,53.8511,57.708,68.3880386352539,-8.790321597322682,59.597717037931226,1.8897170379312271,0
FR23182,FR,0.2214,47.9711,53.984,61.761131286621094,-8.320988888188193,53.4401423984329,-0.5438576015671046,0
FR09015,FR,0.3585,46.587,52.844,63.5480842590332,-14.120560336331131,49.42752392270207,-3.4164760772979292,0
GB0617A,GB,0.6349,51.4562,52.652,59.839393615722656,-6.100112838493633,53.73928077722903,1.0872807772290258,0
FR34026,FR,0.7173,47.4693,54.78,61.8249626159668,-8.989364325862034,52.83559829010476,-1.9444017098952384,0
FR25045,FR,0.9572,49.9164,62.884,73.34121704101562,-8.10447557115316,65.23674146986247,2.352741469862466,0
FR25043,FR,1.099,49.4005,46.796,54.24362564086914,-8.690728949509564,45.55289669135958,-1.2431033086404213,0
FR25040,FR,1.1552,49.4062,57.184,57.06998062133789,-8.526486978039825,48.54349364329806,-8.640506356701934,0
ES1666A,ES,1.2416,41.1174,52.809,61.564884185791016,-5.55903340104462,56.00585078474639,3.1968507847463954,0
FR34054,FR,1.4097,47.1702,52.93,65.12057495117188,-10.44150976458534,54.679065186586534,1.7490651865865343,0
ES1831A,ES,1.4329,38.9358,53.409,81.0024642944336,-4.35313762733659,76.649326667097,23.240326667097,0
FR12041,FR,1.5715,43.4573,62.124,67.16864013671875,-5.727134424121382,61.44150571259737,-0.6824942874026334,0
FR18039,FR,1.6108,50.1294,59.468,63.75689697265625,-8.95048434938188,54.80641262327437,-4.661587376725635,0
FR12057,FR,1.6226,43.1144,58.183,69.04367065429688,-6.733942599234433,62.30972805506244,4.1267280550624434,0
FR34056,FR,1.7719,46.8645,55.852,63.55632019042969,-10.627523265504507,52.92879692492518,-2.9232030750748166,0
FR12031,FR,1.8219,43.4414,65.485,69.84967803955078,-7.1701045180367,62.67957352151408,-2.80542647848592,0
FR04158,FR,1.8664,49.0631,57.252,60.50852584838867,-5.60973371421969,54.898792134168986,-2.353207865831017,0
FR34043,FR,1.9556,48.3911,55.0,60.056121826171875,-4.744921593109222,55.31120023306265,0.3112002330626495,0
DEHH021,DE,10.0836,53.4877,44.778,53.34281921386719,-5.154603734342626,48.18821547952456,3.4102154795245596,0
DEBW029,DE,10.0963,48.8479,49.445,67.7422866821289,-14.027590717206992,53.71469596492192,4.269695964921915,0
