Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
BG0075A,BG,27.9157,43.2244,31.383,5.2561026,13.8275,-17.555499656677245
CH0002R,CH,6.9445,46.8131,10.235,4.510037,8.489173,-1.7458270645141596
CH0003R,CH,8.9047,47.4798,9.557,5.056165,7.4909,-2.066099960327149
CH0004R,CH,6.9792,47.0495,3.683,3.4035468,4.1461506,0.463150588989258
CH0005A,CH,8.6134,47.4029,19.042,10.384035,14.846982,-4.195017997741701
CH0005R,CH,8.4633,47.0674,4.206,6.9756308,9.815303,5.609302848815918
CH0008A,CH,7.5833,47.5411,14.681,13.071445,15.602922,0.9219224395751962
CH0010A,CH,8.5304,47.3776,20.753,17.39745,20.630877,-0.1221234588623048
CH0011A,CH,8.9571,46.0111,21.064,8.896749,13.789463,-7.274536956787109
CH0017A,CH,7.5821,47.5659,18.538,13.071445,15.602922,-2.935077560424805
CH0019A,CH,9.3944,47.4067,5.183,7.6403227,4.925181,-0.25781908798217756
CH0022A,CH,8.3007,47.0677,14.561,11.952068,14.671801,0.11080061340332037
CH0024A,CH,7.1483,46.139,13.436,3.8126466,12.097379,-1.3386212692260742
CH0033A,CH,8.9339,46.1603,14.252,5.5293174,9.485074,-4.766925956726075
CH0043A,CH,8.9673,46.0255,17.972,8.896749,13.789463,-4.182536956787111
CH0050A,CH,6.0742,46.2311,13.526,5.3471627,11.998031,-1.5279693374633787
CH0051A,CH,6.0052,46.1626,9.42,6.400928,6.84298,-2.577020092010498
CY0002R,CY,33.0578,35.038,3.033,0.97871673,1.4283357,-1.6046643333435058
CZ0AKOB,CZ,14.4676,50.1222,16.907,11.338223,17.213768,0.3067680053710937
CZ0ALIB,CZ,14.4459,50.0073,14.486,15.706666,26.289492,11.803491653442382
CZ0AREP,CZ,14.4292,50.0881,24.045,15.706666,26.289492,2.244491653442381
CZ0ARIE,CZ,14.4427,50.0815,19.751,15.706666,26.289492,6.538491653442382
CZ0BBDN,CZ,16.6163,49.2027,21.342,6.3915668,19.779219,-1.562781326293944
CZ0BBNY,CZ,16.6962,49.149,13.017,12.026605,13.870183,0.8531829910278326
CZ0BZNO,CZ,16.0601,48.843,11.652,4.238587,11.647373,-0.004626800537108622
CZ0CCBD,CZ,14.4657,48.9844,11.859,5.91946,13.237932,1.3789322052001953
CZ0CPRA,CZ,14.0004,49.0161,9.131,2.6522648,9.897824,0.7668242874145506
CZ0EPAO,CZ,15.7394,50.0422,13.272,7.4852295,12.638612,-0.6333882064819338
CZ0JKOS,CZ,15.0803,49.5734,3.62,2.9614015,6.008612,2.3886121559143065
CZ0KPRB,CZ,12.6154,50.3725,3.845,2.8306582,8.532231,4.687231330871581
CZ0KSOM,CZ,12.6728,50.1728,11.427,4.723857,11.24265,-0.18434996795654257
CZ0MJES,CZ,17.1902,50.2422,4.399,2.4252212,5.4721045,1.073104549407959
CZ0MOLJ,CZ,17.2381,49.6015,17.669,5.201871,18.823391,1.154390960693359
CZ0PKUJ,CZ,13.6185,49.722,7.66,5.246912,10.351248,2.691247787475586
CZ0PPLL,CZ,13.3682,49.7701,13.11,8.835646,13.478365,0.3683649444580084
CZ0PPLV,CZ,13.4234,49.7686,9.749,8.263774,14.459419,4.710419250488281
CZ0SKLS,CZ,14.106,50.1674,13.455,7.33294,12.398529,-1.056470947265625
CZ0SMBO,CZ,14.9139,50.4286,14.245,6.6244802,12.888864,-1.3561364364624016
CZ0TBKR,CZ,18.5386,49.5026,4.325,2.9571736,4.84472,0.519719886779785
CZ0TCER,CZ,17.5419,49.7771,4.981,2.437879,5.59663,0.615630096435547
CZ0TCTN,CZ,18.6097,49.749,17.625,9.607874,14.987099,-2.6379013061523438
CZ0TFMI,CZ,18.3511,49.6718,13.775,6.4948144,15.716158,1.9411579132080075
CZ0TOFF,CZ,18.2637,49.8392,17.002,10.627393,18.520054,1.5180538635253917
CZ0TOPO,CZ,18.1593,49.8253,13.094,6.291636,15.728769,2.6347693023681646
CZ0TSTD,CZ,18.0893,49.7209,12.57,5.5813646,11.781332,-0.7886679840087893
CZ0TVER,CZ,18.4229,49.9247,13.009,8.398855,17.467024,4.458023849487304
CZ0UDCM,CZ,14.2188,50.7742,16.759,4.5253897,15.966212,-0.7927877273559574
CZ0ULOM,CZ,13.6734,50.5858,9.613,12.616274,13.546798,3.9337977523803715
CZ0UMOM,CZ,13.6453,50.5104,17.593,12.616274,13.546798,-4.046202247619629
CZ0USNZ,CZ,14.0868,50.7894,7.677,5.0426254,8.414763,0.737763450622559
CZ0UTUS,CZ,13.3276,50.3766,10.192,4.473128,8.838034,-1.3539663238525392
CZ0UULK,CZ,14.0412,50.6835,10.605,7.2815623,16.512606,5.907605667114257
CZ0UULM,CZ,14.0431,50.6611,20.025,7.2815623,16.512606,-3.5123943328857408
CZ0ZZLN,CZ,17.6672,49.2329,11.466,5.999701,13.527392,2.0613923873901374
DEBB021,DE,13.0602,52.4014,12.997,6.6820693,14.256492,1.2594916610717775
DEBB048,DE,12.8095,52.9319,11.939,3.8044763,10.045948,-1.893051971435547
DEBB053,DE,14.0152,52.5639,6.842,4.508112,6.646393,-0.19560717773437464
DEBB055,DE,12.5523,52.4204,9.968,5.042954,8.657727,-1.3102727584838867
DEBB063,DE,11.7385,52.9988,7.773,3.7777913,6.2139397,-1.5590603332519528
DEBB064,DE,14.3345,51.7468,9.568,5.9457536,10.518876,0.9508760757446293
DEBB065,DE,12.5614,52.1942,5.969,3.7103295,4.660127,-1.3088728370666507
DEBB066,DE,14.0569,51.8975,5.742,4.1645064,5.93573,0.19372998046875
DEBB075,DE,13.1237,52.4842,9.594,9.334748,10.556827,0.9628265914916998
DEBB083,DE,14.3764,51.5645,8.553,6.169138,9.262706,0.7097058029174796
DEBB086,DE,13.4243,52.3497,12.033,7.8834844,10.959883,-1.0731172637939448
DEBB092,DE,14.526,52.3347,9.544,5.6327953,9.186796,-0.3572038116455083
DEBE010,DE,13.3493,52.543,18.971,16.8947,19.182798,0.2117983856201171
DEBE018,DE,13.3488,52.4858,15.922,15.702832,18.50908,2.5870808868408197
DEBE027,DE,13.3681,52.3984,9.479,7.186225,9.437574,-0.04142561340331952
DEBE032,DE,13.2251,52.4732,10.299,12.393407,9.497094,-0.8019058456420893
DEBE034,DE,13.4308,52.4895,16.989,13.667311,18.71921,1.730209671020507
DEBE051,DE,13.4831,52.6442,10.266,8.917796,8.861876,-1.4041244659423828
DEBE056,DE,13.6471,52.4477,8.368,8.851822,8.587217,0.21921733093261686
DEBE062,DE,13.2961,52.6533,7.856,9.100695,11.448148,3.592147773742676
DEBE066,DE,13.5295,52.4853,13.12,13.195302,13.769284,0.6492842483520516
DEBE068,DE,13.4188,52.5136,16.088,16.248222,18.560486,2.472485839843749
DEBW009,DE,8.6767,49.4195,14.436,11.486319,16.461596,2.0255955352783204
DEBW010,DE,8.7001,49.3007,11.402,7.4304533,11.839642,0.43764157104492263
DEBW013,DE,9.2297,48.8088,19.156,13.922627,20.2001,1.0440999450683606
DEBW015,DE,9.2248,49.1655,18.77,12.228856,18.110006,-0.6599936676025386
DEBW019,DE,9.979,48.3968,18.003,8.970325,17.58205,-0.420949676513672
DEBW023,DE,7.6333,47.5882,13.169,12.304984,10.770892,-2.3981078567504888
DEBW024,DE,9.1728,48.8992,16.466,15.682951,17.219604,0.7536044921874989
DEBW027,DE,9.2073,48.4889,18.195,5.316764,11.145551,-7.049449272155762
DEBW029,DE,10.0963,48.8479,15.12,5.6227307,15.555961,0.4359606552124031
DEBW031,DE,7.7645,47.8099,3.347,3.806262,3.223397,-0.12360298347473142
DEBW033,DE,8.6655,48.889,19.238,6.1096373,17.143936,-2.094063842773437
DEBW038,DE,9.4857,47.6601,14.861,7.334794,11.430654,-3.430346427917481
DEBW039,DE,8.4636,48.0487,11.132,4.559527,9.992744,-1.1392555541992184
DEBW042,DE,9.2294,48.6775,17.773,12.277152,20.027391,2.2543914337158206
DEBW046,DE,9.8003,48.0899,12.438,5.2016697,10.718071,-1.7199290161132819
DEBW052,DE,9.1693,47.6644,15.129,7.530055,13.257383,-1.8716166534423824
DEBW059,DE,9.6579,49.6348,10.08,5.1155295,8.886655,-1.1933451461791993
DEBW073,DE,7.568,47.819,14.454,13.807871,13.658063,-0.7959370651245123
DEBW076,DE,8.2202,48.7731,11.66,5.062274,11.053566,-0.6064340209960939
DEBW081,DE,8.3556,49.0286,15.093,15.025375,16.488264,1.3952640838623047
DEBW084,DE,7.8321,48.0015,14.158,9.993076,12.448594,-1.7094059066772456
DEBW087,DE,9.2076,48.3458,5.229,3.26302,4.9083705,-0.3206295051574708
DEBW107,DE,9.0512,48.5077,15.338,7.464768,14.00045,-1.3375498657226554
DEBW112,DE,8.9044,48.6456,9.805,9.710978,9.369822,-0.43517845153808565
DEBY004,DE,9.1715,49.8694,11.988,6.572439,10.6853695,-1.302630508422851
DEBY005,DE,9.118,49.9915,20.052,9.716895,18.427069,-1.6249312896728512
DEBY007,DE,10.8884,48.3766,19.506,10.116857,17.169895,-2.3361048278808596
DEBY009,DE,10.8877,49.8983,17.555,5.9264884,14.955985,-2.5990149307250974
DEBY012,DE,12.8293,48.1772,16.912,6.560981,14.414039,-2.497961341857909
DEBY013,DE,12.7814,48.1828,11.253,5.501205,9.031819,-2.2211806564331056
DEBY020,DE,11.8975,50.3206,12.574,4.8930445,10.517896,-2.0561043014526366
DEBY030,DE,11.9488,48.9042,13.421,5.1774354,13.013351,-0.4076485595703119
DEBY031,DE,10.3066,47.7251,14.853,6.234261,13.082227,-1.7707732467651365
DEBY032,DE,11.4426,50.1031,15.69,4.5272694,13.035661,-2.6543392562866206
DEBY039,DE,11.5547,48.1545,20.275,22.531206,26.741459,6.466458892822267
DEBY049,DE,11.7778,48.8532,7.901,4.640773,8.90384,1.0028400650024416
DEBY052,DE,10.0083,48.3971,20.588,8.670046,17.0238,-3.5642001037597666
DEBY058,DE,11.0248,49.4622,20.977,14.427881,21.244131,0.2671310882568356
DEBY067,DE,12.1281,49.322,14.056,5.4635625,13.377224,-0.6787760314941398
DEBY068,DE,10.2321,50.0484,17.14,7.2961473,15.57561,-1.5643898391723638
DEBY072,DE,12.5489,49.4385,5.019,3.0239158,4.0318613,-0.9871386947631837
DEBY075,DE,12.1594,49.679,19.96,6.2074943,16.308344,-3.6516561126708993
DEBY088,DE,12.5382,48.0217,12.953,4.74165,9.672215,-3.2807845382690424
DEBY089,DE,11.648,48.1732,14.21,18.817318,14.783028,0.5730276489257804
DEBY099,DE,10.9031,48.326,13.119,8.9063425,11.696385,-1.4226146163940427
DEBY109,DE,11.2202,47.9688,5.459,4.7130814,4.677799,-0.781200775146484
DEBY113,DE,10.9635,49.6059,12.18,7.608006,13.88509,1.7050898742675784
DEBY118,DE,13.422,48.5736,22.466,6.2035336,21.941095,-0.5249046478271495
DEBY122,DE,10.4366,47.5411,5.952,1.8942297,3.6791818,-2.2728181858062744
DEBY124,DE,10.325,49.4441,8.709,4.312411,7.981416,-0.72758377456665
DEBY187,DE,10.5977,48.9522,11.635,4.2354174,11.221737,-0.4132630920410154
DEBY188,DE,11.0279,49.3227,17.354,9.921303,16.412811,-0.9411887207031242
DEBY189,DE,11.4644,48.1817,17.393,16.589779,16.835,-0.5580009155273444
DEHB001,DE,8.8158,53.0772,17.579,11.933838,12.408757,-5.170242790222169
DEHB002,DE,8.917,53.06,16.212,10.345014,13.82482,-2.387180435180664
DEHB004,DE,8.6255,53.1809,15.058,12.466798,12.478433,-2.579567344665527
DEHB005,DE,8.5694,53.5625,17.602,14.436938,14.300178,-3.3018224258422855
DEHB012,DE,8.7351,53.1317,16.916,11.652675,11.978012,-4.937987915039063
DEHE001,DE,8.6646,49.8723,15.333,12.859806,16.046274,0.7132741851806639
DEHE005,DE,8.5425,50.1018,28.235,14.84995,23.227985,-5.007014617919921
DEHE008,DE,8.7463,50.1253,21.202,18.001211,22.913551,1.7115513305664045
DEHE011,DE,8.9216,50.1358,18.391,12.359263,15.225981,-3.165019241333006
DEHE013,DE,9.4834,51.3142,15.35,8.605998,14.682123,-0.6678768157958981
DEHE018,DE,8.4515,50.0103,19.871,18.877182,20.038969,0.16796903991699352
DEHE020,DE,8.5006,50.5672,21.78,8.27812,18.305803,-3.474196701049806
DEHE022,DE,8.245,50.0503,18.346,18.484097,20.181025,1.8350245513916015
DEHE024,DE,9.7746,51.2918,4.094,3.8124962,4.1386414,0.044641357421874694
DEHE026,DE,9.3994,50.1644,4.601,4.4220586,4.8918834,0.29088337326049807
DEHE028,DE,8.8173,49.6535,5.371,4.913317,5.75093,0.37992983245849565
DEHE030,DE,8.7693,50.8043,15.849,6.7882857,10.656909,-5.1920910110473635
DEHE032,DE,9.8003,50.97,11.811,4.2407174,7.548407,-4.262592922210693
DEHE039,DE,9.4594,50.7704,5.255,4.842199,5.2774243,0.022424335479736435
DEHE042,DE,8.6844,50.533,12.093,9.932217,11.864783,-0.22821671295166013
DEHE043,DE,8.5168,49.8252,12.423,11.679571,12.413569,-0.009430549621582074
DEHE044,DE,8.061,50.3832,19.317,7.1430902,16.13669,-3.1803098602294924
DEHE045,DE,9.002,49.6725,13.291,4.344111,7.8305993,-5.460400691986084
DEHE050,DE,9.2712,51.3608,5.471,6.154663,9.410757,3.939757064819336
DEHE051,DE,9.9359,50.4977,3.318,3.1569695,3.2253027,-0.09269730377197272
DEHE052,DE,8.4461,50.2219,4.934,6.001887,10.625896,5.691896453857422
DEHE060,DE,9.0318,51.1548,4.365,4.251144,4.4006906,0.03569055557250955
DEHE105,DE,8.4917,50.5751,15.611,7.246772,11.716128,-3.8948716506958014
DEHH008,DE,9.9679,53.5641,18.296,24.761087,19.295132,0.99913168334961
DEHH047,DE,10.1106,53.6307,10.529,11.7068405,11.463265,0.9342654190063477
DEHH050,DE,9.8572,53.4809,9.6,7.528059,7.2939377,-2.306062316894531
DEHH059,DE,9.9906,53.5079,18.891,24.761087,19.295132,0.40413168334961114
DEHH079,DE,9.9448,53.5453,23.595,24.761087,19.295132,-4.2998683166503895
DEMV004,DE,12.0647,53.8178,5.294,3.3448439,3.8031213,-1.4908786716461178
DEMV007,DE,12.1741,54.1616,8.092,7.852243,7.2549734,-0.8370265884399419
DEMV012,DE,14.2574,53.5205,5.0,3.0412214,5.3532224,0.3532223701477051
DEMV017,DE,11.3733,53.3074,5.589,3.5401683,4.885307,-0.7036931648254399
DEMV019,DE,12.1755,53.7818,6.69,3.376109,6.6084137,-0.08158630371093789
DEMV021,DE,12.08,54.1713,10.263,12.500531,14.110967,3.847966682434082
DEMV024,DE,12.4639,53.3963,5.45,3.4464543,4.1960225,-1.2539774894714357
DEMV026,DE,13.3421,54.3235,4.929,3.4157486,4.9982586,0.06925859069824192
DENI011,DE,10.4736,52.2269,10.074,8.919997,12.420872,2.346871734619141
DENI016,DE,10.4813,51.9016,8.107,5.1390414,7.1173105,-0.9896894760131829
DENI020,DE,10.8164,52.4408,11.606,6.8726625,12.736753,1.1307534637451173
DENI028,DE,10.2385,51.5076,8.058,4.588776,8.216274,0.15827426147460955
DENI029,DE,7.2073,53.3623,12.07,12.821921,13.120436,1.0504357147216794
DENI031,DE,8.0906,53.5962,8.661,7.2836366,7.93505,-0.7259499893188472
DENI038,DE,8.0529,52.2553,13.213,11.456856,11.972379,-1.2406212692260734
DENI041,DE,9.0626,52.1702,8.959,5.8220387,9.553295,0.5942951354980472
DENI042,DE,9.9498,51.5511,10.359,7.3903737,10.773989,0.4149887237548828
DENI043,DE,7.3175,52.4986,12.16,7.519742,11.64263,-0.5173703765869142
DENI051,DE,10.6125,51.7582,4.095,2.7275727,3.7928808,-0.30211922645568823
DENI052,DE,9.623,52.8294,8.911,5.8578644,8.458063,-0.452936874389648
DENI054,DE,9.7061,52.3629,13.475,11.613856,12.430794,-1.0442062377929684
DENI058,DE,7.214,53.7153,6.749,6.1811895,6.7285933,-0.020406650543212557
DENI059,DE,8.8012,53.8302,9.218,14.589045,9.250653,0.03265326690673831
DENI060,DE,11.1671,52.957,8.087,3.8250134,7.6284924,-0.45850764465332006
DENI062,DE,10.4565,53.247,11.231,6.3518124,10.778512,-0.4524879989624022
DENI063,DE,9.685,53.5242,10.461,13.813938,11.285642,0.8246416702270505
DENI077,DE,9.5546,51.7088,5.717,4.0319915,6.878467,1.1614670829772953
DENW002,DE,7.3314,51.6414,15.179,13.574599,14.230844,-0.9481564559936526
DENW006,DE,7.5698,51.5922,17.987,15.508917,15.030158,-2.9568419570922835
DENW008,DE,7.4574,51.5369,20.82,16.485428,17.636103,-3.1838973236083987
DENW010,DE,7.6938,51.5475,14.973,14.5553,13.00308,-1.9699196319580086
DENW022,DE,7.1019,51.5336,19.535,19.814165,17.618135,-1.9168645477294923
DENW024,DE,6.981,51.4965,22.663,19.844713,20.320547,-2.3424528961181643
DENW029,DE,7.2086,51.403,14.071,16.5549,11.666533,-2.404466529846191
DENW038,DE,6.8651,51.4535,19.967,22.333773,21.69751,1.7305097656250013
DENW053,DE,6.8846,51.0193,18.397,20.109951,20.203962,1.8069623260498062
DENW059,DE,6.9851,50.8899,21.075,21.087952,22.745178,1.6701782226562507
DENW062,DE,7.0827,50.7536,20.191,16.05635,20.951778,0.7607784118652354
DENW064,DE,6.281,50.6532,5.223,4.7038693,3.9239063,-1.2990936737060546
DENW065,DE,8.1919,50.9303,3.923,4.8704667,4.156545,0.2335451622009277
DENW066,DE,6.1958,51.3269,16.628,14.709945,14.932221,-1.6957785873413087
DENW068,DE,8.148,51.5707,8.218,7.5377593,7.632591,-0.5854092292785644
DENW071,DE,6.7324,51.2492,19.231,25.6809,22.724766,3.493765777587889
DENW078,DE,6.8199,51.3034,18.733,18.370977,16.870462,-1.8625375823974615
