Year,N_file,N,Removed,RMSE_Raw,MAE_Raw,Bias_Raw,R_Raw,R2corr_Raw,R2true_Raw,RMSE_Corrected,MAE_Corrected,Bias_Corrected,R_Corrected,R2corr_Corrected,R2true_Corrected
2024,429,429,0,4.074107440642437,3.0208940998646483,2.1651508817116976,0.7574826114865358,0.5737799067044622,0.0244679941488481,4.870787302435137,3.321085838495712,3.0395746006643294,0.851236018643096,0.7246027594353492,-0.3943599409864178
